0.01001335285574236	27196577702517258e-21	31966061954935504e-21	-918238939139931e-20	-5410942239856999e-21	-2203214239224766e-21	8072351174639703e-20	11767024483040811e-21	4356268502748766e-21	-26469204399066825e-21	2961221097948932e-20	56591203930464964e-21	5462500023363997e-20	-8244321651020291e-20	-10384566480202692e-21	-11218872947426284e-21	3364307272347826e-20	18350256914717103e-21	44831118117181094e-21	-7657922084669844e-21	149794544241891e-19	1341794750706919e-20	-12617994730568486e-21	24633467601529924e-21	-30274775346288873e-21	-4390106652028957e-21	-6597826008190094e-21	8335977193279008e-21	7877232130467577e-20	-18166479770275044e-21	3145109405171967e-20	48137630212085266e-21	1541878419210687e-20	-713668827720173e-20	-15695367329907846e-22	6498780601342396e-21	-4830716209678466e-20	-29284615731949147e-21	39523077600709733e-21	-28069419330055364e-21	18213509836257376e-21	-44924757417532284e-21	-8272142934182664e-21	25111423830566177e-21	-2922389393113485e-20	-1954508836113799e-20	37401173807027754e-21	15773362250068415e-21	-28713199175935627e-21	22066190176516785e-21	12664368711035857e-21	-10866278945000034e-21	19632502448898003e-21	4769701351791691e-21	-13538444289368211e-21	-14105270896288013e-21	-17082514541527502e-21	4999672589551395e-20	2462147997946229e-20	-10601183454961997e-21	-20573387285182007e-21	-12023297470243877e-21	-2079337439985501e-20	-61863703003880165e-22	-25447370817074006e-21	8969441411965587e-20	-1482653946359931e-20	-11483874194505149e-21	19622975147798528e-21	-11027911280680908e-21	18377080195760992e-21	-6845399818817948e-21	-1149596486108475e-20	-27264229730754546e-22	343289095198473e-19	6808758456666676e-21	169411615373272e-19	1605809272029117e-20	7685519116215666e-21	3930618598936064e-20	23206722155861292e-21	-12586097030470184e-21	1681964706665629e-20	-7120764518217808e-21	6209679477482622e-20	-3300671043110521e-20	-27039322595599327e-22	-21574226189348945e-21	-6481813039951546e-20	25523458937697987e-21	-9242112296761417e-21	7971153393657062e-21	32198309432922874e-21	2722518802800576e-20	35608674105978234e-21	-2623214684348098e-20	33971300582572664e-21	4823729045909834e-21	-14863233986953582e-22	-21177194553082385e-21
27196577702517258e-21	0.010024164071026749	51861791890541095e-22	-5013608327058591e-20	1322126204323302e-21	-2837089070858794e-20	-4139675158248004e-20	54557946149452e-18	307388664365742e-19	-38923697769219344e-21	32620799104270688e-22	14415687278091638e-21	1396564564888014e-20	8703156716100639e-21	35044919951044906e-21	-21870438727348358e-21	-3098854098865964e-20	-1007949189984002e-20	-16293283878939546e-21	12870544200642119e-21	-9304022009707517e-21	1557094765743307e-20	-35444915984952636e-21	42033055085162596e-21	46644561725975084e-21	-26144069761043636e-22	-4113931068541129e-21	19211341535103312e-21	3210852875485097e-20	2113213194683893e-20	4829779834356994e-21	5692898100593835e-21	-4693901236974106e-21	12274323922050813e-21	20673084479093343e-22	381491184180254e-19	3146331018056172e-20	36726013646063304e-22	201701163757235e-20	-3721704252124081e-21	4686237074615716e-21	-13643830263344429e-21	21040972890508252e-21	21772433652601995e-21	-12585366932936135e-21	-17437411862386656e-21	-11943841422492185e-21	2687651829872164e-20	-22956014627473696e-21	37514421034393734e-23	-2154205201703362e-20	23965683411081705e-21	46184898691333465e-21	243499520774444e-19	-16029753458098818e-21	-4559743649633925e-20	12315761874772322e-21	17388507890104522e-21	22518286703379103e-21	40318330468033935e-21	2313489592074221e-20	32781570568819234e-22	-8211413089782688e-21	-15246357355168105e-21	68588969766482865e-22	-3503455472379783e-20	45685247102564044e-21	26947261654119315e-21	-598248506479368e-20	16677310394974256e-21	40120840656589346e-21	2860417327945148e-20	-5190794515587851e-20	-20790281338690902e-21	-25522337317818487e-21	-33217064093483454e-21	-38895449106141584e-21	-4488174210847619e-20	-13238140986054867e-22	-13323023167085027e-21	38372048331069694e-21	-12603778026336478e-21	9033974654788045e-21	-6076057718412777e-21	-19573134154474036e-21	-1527684713413128e-20	-3050085856515973e-20	59510190070224294e-21	-12730711456838565e-21	3418449478704335e-20	-9829839590467134e-21	-3805107041785926e-20	-5150050050865926e-22	15362548281487455e-21	-3539010445361182e-20	-20377395269562806e-21	5906566063012437e-20	-6197094849438022e-21	-3474847967946191e-20	23655742015925276e-21
31966061954935504e-21	51861791890541095e-22	0.009978900000998076	-21691361980324404e-21	-2901671293909716e-21	-23842385864193346e-21	-10689503067357772e-21	6954192791430857e-20	-23082602311972118e-21	-2506988941061444e-20	11738886435872192e-22	2601096232193783e-20	-3841437464145346e-20	-31195129907851487e-21	13014501041210025e-21	-3708948884418288e-20	3560040763960255e-20	18660756864074426e-21	-30246529140021314e-21	-15045266998546062e-21	-18276535488143918e-21	41633563830243195e-21	-9423648914005534e-21	32409015581325714e-21	46087824816018424e-21	17666916053838716e-22	-865211634114386e-20	4244240656300819e-21	4698884816293992e-20	-55458466390011385e-21	-33073187510861425e-21	14800869673101866e-21	-76053362898811875e-22	-2381640664175957e-20	2385021223948597e-20	5354288867752382e-21	-25891824923227993e-21	2659376695855451e-20	-41777673512645086e-21	30136586636634385e-21	41115195506406435e-21	14443647292067608e-21	-1934350896260387e-20	-23087085366510228e-21	-3365601128939079e-20	9652469555532291e-21	-4930235100207173e-20	1606882321991926e-20	10968689211105827e-21	3436665594473374e-20	-4152938413719375e-20	3451713308247402e-22	21610276813467166e-21	-31442270307006834e-21	41198650610907665e-21	-33224672094105175e-21	-21382612227231584e-21	1938283871002978e-21	-66927033053026245e-22	16672447608212646e-21	-13538716850994753e-22	-19997413441471022e-21	32163576805373826e-21	-7089495971176678e-20	-22102361866111548e-21	-9521529512796281e-20	-4343579973498421e-20	-4823596937583234e-21	51199546182785864e-21	-2532174516788461e-20	8323013671524194e-21	-9801040836238963e-21	-5192062815265907e-20	1686755176733908e-20	66269871391727925e-22	-4438465751797043e-21	-3883922013567982e-20	52318610102415226e-21	-33575497604357326e-21	-1327331818025676e-20	6298965555144726e-20	-28565983751827978e-22	3583669397524202e-20	-6221096702541418e-21	-23594208145304484e-21	-14551814245198391e-21	7705310844843267e-22	-12288237650198353e-21	20807890460544546e-21	900512326522925e-20	32606959526337413e-22	-46377498426709384e-21	18382815893606855e-21	-1841122865295875e-21	14457396776526522e-21	9707431431936487e-21	-1881791526917237e-21	-39969252567228026e-21	12068429891863017e-21	-4556619679055064e-21
-918238939139931e-20	-5013608327058591e-20	-21691361980324404e-21	0.009974136636608186	-27939582141416e-18	-54382488881540646e-21	-160051331381518e-19	2465955143630111e-20	-4087606639130617e-20	-48524248509290455e-21	3979661592899001e-20	2952608514749679e-20	1669397337369717e-21	-11230743972054367e-22	-1820954846553212e-20	18169016697901466e-21	35061149824130096e-22	25700881844764798e-21	18091530300685556e-21	-4637712060164866e-20	23645591302746233e-21	-28142066115373693e-21	-3227770132995937e-20	10492385894491079e-21	7904518169109989e-22	-5275794098054776e-20	465398623382356e-19	1859025252279271e-20	-18143513081977155e-21	-5214199724277384e-21	7984182077436726e-20	4629996832221072e-21	-2881039145667949e-20	-1114855839551108e-21	-4703906047419721e-21	-6550904725118681e-20	-16866081813202823e-21	-24135115536050967e-21	3871627681087062e-21	47860939442240186e-21	-23670725170540033e-21	-21378207780391462e-21	-3508387366349692e-20	1519707672415979e-20	-1892884371931275e-20	-662141782359183e-19	-41168067005591264e-21	7686371773761125e-20	37508567835335997e-21	22363205589547037e-21	20668538423758665e-21	23978906150717683e-21	23110215967455078e-21	-7586166086920314e-20	-30479117950382624e-22	-8239392704398087e-21	-3614906826327188e-20	10951852608962036e-22	1932414871475965e-20	4299613763044013e-20	-51382748285208465e-21	3755326205101603e-20	-22418213099291554e-21	-16468491806268346e-22	8136279181129366e-21	-44368146195205626e-21	11193835526187272e-21	3949785267549114e-20	48930807741997855e-21	-1989405761665727e-20	2703565985660143e-21	-51451959488961427e-21	11549099627904892e-21	1650733066842646e-20	21380482026306846e-23	-13436088066358262e-21	-21136558966279627e-21	-35138547741451734e-22	5217975097701562e-21	-17659789250871821e-22	16836613096614696e-22	-8297318140294403e-21	-3920993521151618e-20	838338289728533e-19	-13716171461004785e-21	-7833626176599466e-21	-8957266026573699e-21	-7173505250834659e-20	4470206451945517e-20	-28428225382941507e-21	-18995154199194266e-21	-4522803594163148e-20	26217339526825757e-22	24294827314737938e-21	1223542978417234e-20	56534478522762306e-21	-2799728245844043e-20	30641489195246696e-23	-4651697142451453e-21	12465871386215105e-21
-5410942239856999e-21	1322126204323302e-21	-2901671293909716e-21	-27939582141416e-18	0.010051232361841654	-21025959893129208e-21	-1055862966460986e-20	3017925949454318e-20	-26052180884106285e-21	-4829602263512972e-21	5279961205518333e-21	-58213403206792215e-22	-11551164765460846e-21	-28205179345510887e-21	-12777645458942014e-22	1645377672170214e-21	10435981161362713e-21	-17738984695698513e-23	2949327459398838e-20	-24107888913236423e-21	28852053816741e-18	1213244789592785e-20	1125566468883047e-20	-7328104857828096e-21	-6175785624108055e-21	-24804025784250067e-22	2264404136493846e-20	-4739128709213909e-20	6970288446810159e-20	550017789643102e-20	-39458061639992393e-21	-26987511666920683e-21	-5340461360126132e-20	-4054004623469458e-20	61689180648139485e-22	-71072003354066185e-22	8809681453303596e-21	46870062291185106e-21	-4586658778183765e-20	-22927795437518593e-21	-2574245036603766e-21	-52358673408999766e-22	19269030173702223e-23	26107633771047044e-23	-4423403041969303e-21	3056232648782211e-20	-24932071721953925e-21	2544393293686928e-20	0.00011212670041502439	-18294060097395607e-22	11872012869035345e-21	-3858297687638388e-20	1496181884676551e-20	4171558835663499e-20	-4424438220874668e-20	566087459950094e-19	-5004579163165337e-21	9981642997286366e-21	-23519785676193665e-22	-655767544506103e-20	23976186515644606e-21	-13087282607931813e-21	22550053891208857e-21	-24083269642789928e-21	-22667837255859657e-22	-16870684387617144e-21	16265904935512075e-21	-866518070059194e-20	7447829544933972e-20	2957460514659822e-21	4996543948216001e-21	-43974308519977784e-21	4700132552051219e-20	-6045862255827442e-21	4905037995507954e-20	-18833699753087882e-21	51760824624801665e-22	-690431611753138e-20	27791361827906113e-21	-5684863541748653e-20	-20217140977795344e-22	11909636318476858e-21	-27033904762826637e-21	15370269830148693e-21	-28684673926296908e-21	22525628778121287e-21	-25995065560692796e-22	22561638119787045e-21	3374355763453683e-20	-31602678771666606e-21	-4369509483511648e-20	7847919921423477e-21	28522867775035584e-21	-1122746570007241e-20	-8801777809595204e-21	-421546088824982e-19	10929697475364197e-21	-5105571535352495e-20	-19113663086636385e-21	431907744765772e-19
-2203214239224766e-21	-2837089070858794e-20	-23842385864193346e-21	-54382488881540646e-21	-21025959893129208e-21	0.010092965028276148	-3951226621248738e-20	-31664118842874236e-21	-4238946831597058e-20	-56266001480566595e-22	42389841460797325e-21	-1001628420779925e-20	-24664617964425613e-21	-2508774347990696e-20	-19187135297958046e-21	5848695257977081e-20	2847238734270476e-20	5883157573876491e-20	-3346869887028165e-20	-19639055651857684e-21	-6368313072766576e-20	-10034105350024795e-21	-3935169410136597e-20	21336296007283382e-21	-36565462310452785e-21	4600283895429949e-20	-6936348892361591e-20	20714028563645673e-21	-3765414607216862e-20	-6340639651230751e-20	-376853860253199e-19	47520652948648565e-21	-1891850725783063e-21	-4054464135217815e-21	-23816736203065497e-21	-9880353121939359e-21	36062843131490956e-21	-12740700837192333e-21	7637950744040502e-21	-368655164803364e-19	-31597222615078074e-21	-7237290394020902e-21	1907902683935443e-20	-21475492511554116e-21	-21079394127582725e-21	-3860591063625298e-20	-13215531523505972e-22	23370205814639583e-22	-21550246848207424e-21	16639469711611225e-21	22118520602713507e-21	5979974807652913e-20	-11967826277623685e-21	46141255523480404e-21	-3151985990246223e-20	1126037135443183e-20	-7049556185249432e-21	73398477480900045e-22	8245662593043275e-20	-19432380551205717e-21	12557950006120003e-21	19957569469402873e-21	12164316175984885e-21	-4069976306832815e-20	21530053517862256e-21	7614749593649326e-21	-12756097171585865e-22	-59287133954513684e-21	66640612541342544e-22	-10839301208329884e-21	-12893816192164939e-21	29626473809825773e-21	-2803639660361011e-20	-1685429580620797e-20	-4819108650089584e-20	3995166716073769e-21	23819295222782046e-21	32389427171283336e-21	-8698183605851186e-22	41487977414182486e-21	-1717039782353805e-20	5247033100240153e-21	-12352836439183166e-22	-43175153617953406e-21	2486883013888931e-21	12838295706978118e-21	45559919720081075e-21	-16082653801223345e-21	128896330291251e-19	28149628540935737e-22	-6990223721575291e-20	-397104548170885e-19	24485366044513714e-21	34265762627885896e-21	-20334904747441912e-21	-13987395700319606e-21	-8775723696240557e-21	-6450840554586487e-20	-42901428933867464e-21	3244116672545978e-20
8072351174639703e-20	-4139675158248004e-20	-10689503067357772e-21	-160051331381518e-19	-1055862966460986e-20	-3951226621248738e-20	0.010053379448173852	-4456592033891321e-20	5229774827036797e-21	-7125568439896295e-23	2963259247937411e-20	-6972846851883399e-21	-20588870149706223e-21	-24061123425443533e-21	-1747384359663898e-20	-30029369694967497e-21	15649510619507975e-21	17002946365071355e-21	-26644163255209824e-21	33800254091697988e-22	-5309687553495718e-21	6110406729901737e-21	-24541624253463003e-21	4041973007479458e-20	-15235544744758129e-21	2745128650236751e-20	23744590717441642e-21	-3658492598013638e-20	4800395773286342e-20	-4284876004020229e-20	-3850805531620229e-20	-7979503635062412e-21	-40931100311365095e-21	-17745902247273686e-21	-51197632500418805e-21	8035453271016522e-21	-4769237443624375e-21	-4319016060499557e-20	-5314145649711261e-20	-19975223141379568e-21	617286916062024e-20	44768618264747655e-21	20600210682177612e-21	6325568370535174e-21	9579019427175e-19	-965590035449284e-20	39674158508330607e-21	19220293175749904e-21	-4125159909853956e-20	2744183322329178e-20	-17908821690732032e-21	-3672086795927534e-20	-3449127129699211e-20	23101884479723336e-21	57272008660875595e-21	-57864266420269554e-21	-10445059795346059e-21	39825822516733426e-21	-34032793802624675e-21	2546810505485048e-20	-16368797130476088e-21	-47011285772540744e-21	-4076040543434898e-20	11084065099791564e-21	6669783378007516e-21	-53625317451567904e-21	24701992717723766e-21	-7514509483445505e-20	-9783746216190027e-21	-33682252074872966e-21	-32109901273704946e-21	5692227762950954e-21	-8335970426056477e-21	11274606114813648e-21	12355475824594769e-21	-689703399025417e-19	-2208608783926215e-20	23429512625230132e-21	-8998453973213016e-21	11932968086174686e-21	-12210297260572155e-21	-4937092723638865e-20	-30631096769092006e-21	33821804695440924e-21	5555619680488485e-20	-4204119534235282e-20	-4023793443405175e-20	7467869955943616e-20	14396191890118962e-21	-14368848250771219e-21	3669133436095694e-20	5152138196224582e-20	-339536354455867e-20	13081548673193214e-21	-4020640514361365e-20	20421089423339376e-22	-212587284154056e-19	27173444068223327e-21	-9857374570490688e-21	-3404492901656266e-20
11767024483040811e-21	54557946149452e-18	6954192791430857e-20	2465955143630111e-20	3017925949454318e-20	-31664118842874236e-21	-4456592033891321e-20	0.010010248050763908	2066618568397338e-20	-7388184333799919e-21	7384515041396872e-21	1458126702844379e-20	-37449831485693124e-21	-28871198391906268e-21	-2274181492178701e-20	-15968750810815013e-21	4210394297233093e-20	-43572617861253977e-21	17960931380355914e-21	-14283857247255546e-21	-27403327187146237e-21	-8306466185571401e-21	2861092560913447e-20	-6724732943881783e-21	10739804671699325e-21	-29153174064588718e-21	-44218934760855725e-21	-19082571935767827e-21	5071741082464899e-21	-13539291919850097e-22	1888814360526012e-20	7392335168871403e-21	8519435035777497e-21	-9222272096324547e-20	-6661449166441337e-22	672195406385929e-19	1932573729412326e-20	26778058355341074e-21	14247371134454846e-21	788685955120745e-20	44003703258372196e-21	-5704483545344735e-21	2123105474773048e-20	52627388590168645e-21	5078815859455905e-20	-354785397740653e-19	-6215124083938559e-20	-8548387587718183e-20	-70143446525685096e-22	-28039429519037803e-21	45265074222799295e-21	-17235249428247347e-21	17147949581849313e-21	-30260021959857508e-21	2322097809388715e-20	-12465464303915346e-21	3239298593964031e-20	3358527260666487e-20	49232008984119965e-21	4846031720452003e-20	22355844916266155e-21	11267372650832386e-21	-2302201329581232e-20	54295894491260326e-21	32102610398750645e-22	-18582340342338292e-21	4470449409909834e-20	-4453359864514129e-20	-7601000864265679e-21	-3917287234243566e-20	1923843809304964e-20	5820303160895061e-20	3903158463098853e-21	16435591368571355e-21	-915628057493342e-19	3272281397689979e-20	-630926525839029e-19	46456785934162305e-21	4586338131575171e-20	-6526693936165437e-20	3245753388472331e-20	-7788105739850345e-21	-13863954901493175e-21	254680052115688e-19	-38603852124740096e-21	-24195875064548957e-21	-11624507816107286e-21	17070205094976325e-21	2534828449708332e-20	-17106112741291446e-21	-3569274403591821e-20	3956229576835859e-21	-19114012237172888e-21	3662171288979284e-20	7044995510118463e-20	-33196625891998384e-21	-71310550015835175e-22	27823934588165305e-21	14033320520876961e-21	32950545832432124e-21
4356268502748766e-21	307388664365742e-19	-23082602311972118e-21	-4087606639130617e-20	-26052180884106285e-21	-4238946831597058e-20	5229774827036797e-21	2066618568397338e-20	0.009976829520160064	-428451636008006e-19	32107530499079496e-21	-14492472593160892e-21	-2472194308147117e-20	1482004878289463e-20	-17738322083006663e-21	27738347775271422e-21	32528228769080954e-21	-50857650401346615e-21	35582056450235944e-21	12530648274402215e-21	-15331299549079884e-22	2996679977236771e-20	3089480718679767e-20	-3942308742865581e-20	-34825785400015883e-21	-13726502463488892e-21	-36097537241846005e-21	-4910547848008336e-21	-17283491713402407e-21	4600142797598448e-20	-21685782634270006e-22	22206355229908962e-21	-26909044511796113e-22	25221150750071522e-21	-11036016944778123e-21	4096144752052653e-20	17756729117085718e-21	-9372389447577209e-21	15982764323921053e-21	-5809678664803343e-22	46727586736433075e-21	8455735820167839e-21	-2078814014115505e-20	-18158814592133897e-21	-10911943478151485e-21	4418393794470914e-20	11257613130930461e-21	4572560964550392e-21	3635172408156447e-20	-7804525274700841e-21	4591134894725334e-20	15964054079138948e-21	6016029468454598e-21	-6720835173451346e-20	3093753558165452e-20	54834463877211495e-21	-24981918021082174e-21	-1853134046945432e-20	4311845263452848e-20	-4721148871081405e-20	-5501233100835271e-20	-2171775583625125e-20	13820592213210613e-21	825080776962207e-19	11213540039353437e-21	-14040250642194514e-21	-14816320351037886e-21	-54318810292207976e-21	46214248039847533e-21	29176558330060875e-21	59392961635049805e-22	10119495354436471e-21	-3025266940367914e-20	10503030407638232e-21	5818908845917898e-21	13697930163112608e-21	46314021616882225e-21	54168782325037624e-21	8574837332915423e-21	-13158305069230977e-21	-3701830986777958e-20	14514384257607162e-21	-4554464404771911e-20	-45145436337578776e-21	5533039771502996e-20	17092898862076987e-23	-50769188730105504e-22	-40027239644625834e-21	12748561280266506e-21	22953284358144845e-21	-7076865472473941e-20	-4264435445485454e-20	-12184981255043695e-21	15340908435743153e-21	9428017256418596e-21	-20597377194903634e-21	-22113550565453366e-21	-20896926333337352e-21	-11442171753870422e-21	17947864364139857e-21
-26469204399066825e-21	-38923697769219344e-21	-2506988941061444e-20	-48524248509290455e-21	-4829602263512972e-21	-56266001480566595e-22	-7125568439896295e-23	-7388184333799919e-21	-428451636008006e-19	0.009959824809426409	50054417660658634e-21	28588030308392492e-21	26986123168305862e-21	3919139682931186e-20	-825891922393433e-20	2753012609707947e-20	-5173204216675142e-20	-18874909971529957e-21	44215919663814445e-21	-4437819971465943e-20	-56579844303194946e-21	-27568916104782336e-21	-3800117855640614e-20	-7669361319287055e-21	36902989879501074e-21	-1612288628822494e-20	16825851962084806e-21	21615453976131215e-21	-21947758408110606e-21	3081043109028337e-20	60046098695600685e-22	9475960595260518e-21	3588190638666769e-20	-10349551300044016e-21	-4629047484707488e-20	-5326218520899419e-20	-8324954971494554e-21	-7692623559994566e-20	6684411824550539e-21	-4891937063323243e-20	5645729927978865e-20	-4067399959696242e-20	7650199696338773e-20	3547426754771989e-20	32670257147461647e-21	873530833706671e-20	-16499247646012267e-21	1967664693859632e-20	-12325566200330686e-21	-363710261760154e-19	21877341313006162e-21	-7782914231100193e-21	-30509261753396602e-21	-4376315696058201e-21	14514766907133474e-21	32699560637437347e-22	-47375831949289054e-21	-49334475660984375e-21	-9596222684478038e-23	-3234724484364507e-20	2818900622803914e-20	-4475411044164114e-20	-7332741825324406e-21	-3654937470750782e-20	21249377069589368e-21	-5654748445145414e-20	-2654872361698838e-20	44244447727228236e-21	-18437765437900895e-21	3797537195108954e-20	1853856641807449e-20	52488426367705075e-21	-1818166855202935e-20	3248316213632069e-20	2450047415744246e-20	8161641586544718e-20	12468144162712824e-21	12970985102798679e-21	-7939904587463027e-21	3762545559779033e-20	-27637137902070317e-21	26625323392238275e-21	8041392752778931e-21	33364919011756473e-21	70568194596957625e-22	13794193106667997e-21	-17908768364675385e-21	-2013458590967522e-21	-32605583231816985e-21	-5782642529788855e-20	13829371008317983e-21	1409600511168057e-20	1964550568489798e-21	-28431068139027684e-21	20950136563438398e-21	-21067581697682163e-21	-1875891992226082e-20	8119526874476711e-22	-21182337974163316e-21	6989836653297194e-21
