0.999192270078768	0.0003360285255327218	161712592890798e-21	12696387781171084e-22	0.00047008594168499005	6842931758196122e-23	9537982488940706e-23	20293499120846156e-24
0.9999994573813582	13994923743111103e-24	5283791575791924e-22	1134783745564862e-25	42617241783102915e-38	2155852311934939e-28	22824710234840215e-31	13086297341617404e-26
0.7593170519933279	11723307401943562e-24	0.2401065628362016	0.0002528693418123293	22540999325524717e-26	7576183564284889e-26	15816334320708387e-23	0.00032334564083634
0.997050353989664	3961396249508792e-29	6011051068471679e-25	17774912449186267e-28	41232613187093996e-24	15792483343641286e-28	0.0029496041730604243	1604053351244034e-28
0.9311077829463903	45157266535386315e-22	0.06866317756121265	3825268114029231e-22	19447948166267877e-21	0.00020266694188405252	14679990799946358e-22	5583498010599435e-22
0.9999999999981668	11041966432854074e-28	11742935945678337e-31	2102231659579968e-33	31380932085957405e-30	709976328993452e-31	9808330057534671e-32	6950458511663587e-28
0.999999782643363	19836684349433652e-25	6680381943182187e-30	21401526594922213e-23	97713066325924e-25	2972671970719818e-26	4728065750913769e-27	1313468815379598e-24
0.5810452594022277	0.3754923508329141	0.043462272947008995	5594614478535954e-27	15039833716961143e-24	8583709317201373e-23	15934362669514775e-24	9666667458408225e-28
0.9694798267007088	0.004377674144605557	7235507955785864e-23	7450997025869045e-23	12172303518477418e-28	8331876365808138e-20	0.026029438163470177	29595361291142772e-21
0.906595909484327	0.08477387163054596	4513399103983168e-23	7590716205746898e-25	0.004785942942178459	0.0038296524952499333	7572118024472125e-24	14569982518173744e-21
0.6978486817939586	0.29543987934855725	23714295737850556e-32	0.0066975172342341694	8800474828553665e-21	17182578380317648e-24	3639828948015092e-25	5103601860555118e-21
0.9328129078437433	6112621109203376e-21	0.0020068016008661575	29529267764293516e-26	6879729700882023e-23	0.06517410523183545	27411477540083405e-25	8687084451183077e-25
0.9996559486811589	23721732568205523e-28	25940617186413023e-30	0.00034405131642171473	9693162666408026e-36	2135496810403687e-29	9977204652379383e-31	6142058498711158e-38
0.9350568632084436	0.06471566213162717	12549902570554057e-29	2851722768787512e-27	45040607696748214e-25	6149455870576402e-23	0.00010145606895840752	0.00012595258937398405
0.9392251687333919	0.00014692852024015887	0.04380516205574492	7009925070269975e-21	5800432745625542e-26	33407159250333506e-28	0.014353819597030845	0.0024619111071765634
0.9999769374967239	11928771592367118e-33	3322165602770849e-26	26016883633785465e-25	23055826506354034e-21	9956552118271368e-27	4031891876496608e-24	1053393993184105e-29
0.9974756158593668	2964159515832895e-22	16707479813439273e-33	10421114354903052e-29	0.0024970492726419514	12539897682617478e-24	2770962412173891e-22	26748815796415784e-21
0.9999460386808875	4270429956264811e-29	32871017194451203e-22	5046124112025445e-20	5849392105231667e-23	5085632990239479e-23	2589831620271135e-27	10362338900822539e-23
0.9992974158084269	14633649382986685e-31	0.0007025804928048535	9700565144041551e-27	10008712996270205e-26	6362491799881321e-28	35883418243615016e-25	21883216651560407e-32
0.9999933329850019	6497532748753519e-34	16991265503885063e-33	13753799265154195e-25	39099534732642085e-26	4981118028859877e-25	6664743890148964e-21	6620781219656282e-27
933721104136814e-24	0.7348904571993622	429542507686971e-20	0.01555489490118134	12344828824642417e-23	0.007752935973140665	0.0003277613146778362	0.24146953080455189
0.004169572858025732	0.9898047592584431	7110049739312198e-22	5413734300028222e-22	12597723241059328e-23	0.0008931502484980211	0.001638248983682227	0.003492890295714056
0.012013794202794427	0.906252611769373	826055858535101e-19	0.00016505418128128437	0.0014939384113351777	10167110133913827e-24	4322049095471063e-22	0.07999155347734214
0.008451338130878318	0.9911346527656237	10082607330844142e-23	0.00039655956134134336	9441523940979909e-22	23654610746736628e-22	9206877328350808e-21	4832225286526531e-21
0.0006167153441685993	0.9196586529659919	7287552416237427e-23	15338670006763113e-23	5787418629068115e-28	0.07972145935130596	1795836832285439e-25	29458961470278667e-22
5569928099300397e-24	0.9588961054120513	14714775398433024e-21	0.00015112280330725368	10633512153364614e-23	0.014283478373187945	15437192062253144e-21	0.026639029538943974
24439674670220302e-30	0.9999993882524182	9884962257307704e-32	7578461084229256e-23	15772255122150854e-30	9699651004335772e-30	5359606104384198e-22	23118502152585676e-28
0.00010019808668303459	0.9997772741461478	34531572311712673e-22	3019456248423499e-23	0.00010119418558963984	17941490379236655e-22	4146038143365518e-30	16056080744175313e-21
2102734469677162e-24	0.999999577480001	37218018271811656e-23	48584671007164814e-33	10007205834790262e-31	48222467143885136e-24	1461467956232632e-26	3185780233590207e-31
497314525180751e-23	0.9999999721636467	12049962888040548e-24	16989708983173597e-26	5189435549515355e-24	9656966214158314e-25	4461024860798668e-24	27189727084928355e-27
23323574298352315e-24	0.9999970618391901	13292416041932705e-25	17606997361818404e-23	4389887809841269e-23	16281380600410325e-22	106540062535061e-20	4563392041393782e-28
0.3715758694734793	0.6284232996384262	7201326331658395e-22	45126710259422016e-26	43747069563716436e-25	10585900597404284e-23	694201354658477e-25	1061273322916942e-27
14853681687523348e-32	0.9999998988013574	10085672730926121e-23	20141293940745144e-32	27557251770455036e-36	17796079757000995e-27	3158111397531532e-25	8306879525890214e-27
16233546506464087e-28	0.9994307329469477	16965575919760404e-25	4082819125484255e-24	2949193694313759e-26	0.0005539365452133621	4636360948050194e-22	14861061252071736e-21
12401074981437822e-32	0.999995165715298	28047176722736298e-24	5933685456958784e-23	6374623793086288e-29	46640161374852755e-22	672490538796542e-28	828844029678665e-22
2681487255715929e-25	0.9999885581327809	22072341455961365e-27	10277455369770557e-21	9040894546441048e-22	587930356797228e-25	25984345743675906e-23	12992307876886054e-26
8766197516169856e-21	0.9999804116099003	14841452257845472e-28	8486482351972127e-24	4177802733646418e-25	66736658257362525e-25	1080660154220822e-20	1162911993397801e-26
30330907324704263e-27	0.11835145856907697	0.8357164937364082	4173062488878637e-21	31427613837197754e-26	0.008631567611718714	0.0008771002909627679	0.03641920638473823
1057660739430205e-20	0.021827738218933627	0.6833461799619218	0.2894581396312339	9662404073017987e-23	14686600798882309e-22	0.00534905422945119	6746066944332191e-21
9262471513024875e-21	3066447084220502e-20	0.9929285697742682	1978925734471546e-28	0.005881552260207249	13183000178308024e-21	0.0007765260251211858	0.00036024199767185943
8136930822247706e-24	0.002010541522725361	0.9967712506299041	0.001093164721974916	0.00012496813300024714	18855531095866456e-28	6679065378384685e-23	6292536701738223e-26
12794993440942396e-26	4139132356963175e-22	0.9999967759960592	10054055138496684e-26	2287038779570644e-21	512632713776412e-21	10190716553465638e-24	4704107875364095e-30
2664432582105762e-23	23171045957957226e-25	0.9999999708889225	8869977081907284e-26	2040094269580397e-28	6073709240421738e-26	4452290720434589e-30	11061676933705521e-32
3536170983598122e-23	2448976099504172e-26	0.9999999645596744	8000777376016831e-27	30144084305334285e-28	26461076388623716e-27	11931194578267173e-30	16639251640701355e-27
7242262870876316e-25	0.32398182832824646	0.4619234274772971	14771660658205583e-21	0.0001455666074213573	0.2138293012657711	18320416318556783e-23	0.00010492073221610087
0.0024231676306809458	58432886067779315e-21	0.9827869030335249	12215336163308024e-25	9975826497525575e-22	0.0031790636113093094	1646175466101988e-23	0.011551417572478673
33424630158498963e-22	8391230650133773e-20	0.7154882089397261	0.0015767929382828052	35074000485220624e-26	0.28284774060069406	2391828904798843e-24	9210247283050918e-27
8188446027849642e-20	0.33339161469179335	0.6571197682066093	0.006436666697851416	10051431041676377e-25	0.00278705465509224	0.00017505808020225626	7952203029576327e-21
0.10233225954713804	9473334487145728e-23	0.8797835486995482	0.000216488645592933	0.001925077643354023	8180865643666744e-23	0.015713976477815146	28472444550338823e-21
0.007155121291096254	0.19200291333177794	0.8006578789196486	14513091927428333e-23	11060065237522639e-23	20026214102258707e-23	0.0001688728448001439	14757618964122972e-21
4997180885379223e-24	5336186212302265e-26	6888777544678796e-22	0.9929910806784585	0.0030680277002793506	6584359461269696e-20	0.003730902591497979	0.00014345150685362405
2593842069807074e-22	0.0006168783306270798	9042257511345964e-21	0.9993368870642848	990754244864351e-20	6656776320147521e-22	8417753453066835e-21	17941989836302228e-21
5554448435905716e-22	8743219298844532e-32	9382883336855662e-23	0.9999981817399518	1164649085714664e-29	3236238801647281e-25	11678870097512272e-22	7757273087248167e-25
7974955898345436e-28	7293010323751604e-23	0.0006661562598405187	0.9964404380738805	30461965937876333e-26	1919113016469691e-23	0.0028867510086317996	65622309967230475e-22
0.0004850576508802576	16913865834314751e-22	6330600270712794e-20	0.9975434498269152	19071117874414898e-21	0.0018874179249669062	515585494572267e-25	6038513352581373e-24
1957346435257184e-21	14855866618264494e-25	0.008712864315482226	0.7053764533201359	12449865157430595e-22	456817039608951e-24	69786049022006254e-22	0.28590049948412466
0.009083555451857503	5375087452906967e-25	51844645846460745e-24	0.9909156867431305	10123204272195162e-24	35923083579164556e-28	6914604101040535e-22	3835649896740487e-24
6372140350671923e-33	4440130883426992e-26	0.0003973649723788995	0.9996026326100341	2037563961245906e-24	559160270932544e-31	6910082556808551e-26	2665219618455058e-25
9786291785314903e-20	1065924329716926e-24	10089775916491636e-21	0.9998424797079694	23430397298739974e-29	7977091337212343e-31	3771535800745089e-20	11851174093633515e-21
44709786833383696e-28	1378687894495381e-26	0.01845211781865361	0.9800707387107312	2717277155197539e-22	0.0014715039922790175	53433115392769414e-22	24420823085316994e-24
14560077787038743e-26	16167077114196496e-22	30506516181910534e-21	0.9995891517879104	6837302414470201e-26	0.00035394153564991893	24783238567376774e-21	5572623870433945e-30
0.05260991805927818	7252205800811565e-31	9492797150623496e-24	0.9473782668565468	29536149430228204e-22	23395832902163847e-26	10028765186279753e-22	7848865955908705e-21
0.00039077898120429505	0.0017476510938867278	18862504641645456e-25	0.9895517944050467	67174334992318246e-25	0.00016785196526452128	9808728872299545e-23	0.008141816863624324
723112918204774e-25	0.1609184195132165	7350950992842791e-31	0.7265089816776343	5099209496927718e-22	0.11242260428504403	0.00014948413404088215	3968030182843607e-25
0.000574862396880944	28219167781503814e-21	0.001056398095056755	0.9982857110210855	6460094366674883e-24	5463237159681428e-20	17047375351455753e-23	13750382215446664e-27
