ID,Author,central number,cumulative # of papers,cumulative  of co-authors,cumulative # of journals,min year of publication,max year of publication,cluster size
37551,Paul Green,5.640453,59,32,11,1965,1990,5113
38208,Gilbert Churchill,6.064162,40,31,11,1968,1990,5113
38635,Arch Woodside,6.233959,40,30,12,1974,1990,5113
38634,William Bearden,5.715962,38,24,11,1976,1990,5113
66010,Dubinsky Alan,5.692683,36,30,10,1979,1990,5113
39839,Yoram Wind,5.448356,35,37,14,1969,1990,5113
39200,Donald Lehmann,5.774061,34,25,12,1972,1990,5113
38226,John Farley,6.076682,33,27,11,1968,1990,5113
37445,Vijay Mahajan,5.161776,31,39,10,1976,1990,5113
40375,John Swan,5.900039,31,25,9,1974,1990,5113
40722,Charles Futrell,6.064358,30,19,7,1976,1990,5113
41545,David Aaker,5.802621,29,19,11,1969,1990,5113
39885,William Darden,6.299687,29,22,9,1971,1990,5113
43097,Donald Morrison,6.196791,29,17,7,1965,1990,5113
39031,Morris Holbrook,5.836463,28,20,9,1979,1990,5113
43358,Richard Staelin,5.64417,27,31,8,1971,1990,5113
38597,William Perreault,6.3973,26,20,10,1975,1989,5113
37615,Wayne Desarbo,5.670774,26,22,9,1978,1990,5113
38176,Charles Lamb,6.368935,26,27,10,1977,1990,5113
41367,Frank Bass,5.498239,26,28,8,1967,1990,5113
40314,A Parasuraman,5.868935,26,27,11,1977,1990,5113
40811,Jesse Teel,6.056729,25,17,8,1976,1989,5113
41270,Charles Weinberg,5.835876,25,20,9,1975,1990,5113
39517,Coskun Samli,6.746478,25,23,10,1969,1989,5113
61626,Venkat Srinivasan,5.906494,25,24,8,1973,1990,5113
39738,Robert Green,6.198943,24,20,11,1972,1990,5113
41464,William Dillon,5.837245,24,19,9,1978,1990,5113
42591,Jacob Jacoby,6.122848,23,23,6,1971,1990,5113
40226,Joseph Bellizzi,6.622456,23,17,7,1980,1990,5113
41128,Danny Bellenger,6.022691,22,20,9,1973,1989,5113
41133,Noel Capon,6.495892,22,14,8,1972,1990,5113
39230,John Ryans,8.196987,22,21,11,1968,1990,5113
38375,Barry Mason,6.31025,22,24,9,1975,1990,5113
37430,George Zinkhan,6.179577,21,18,8,1983,1990,5113
