0.33333328977891064	0.33333327574781	111089420704445e-24	0.3333334325849572	11107905127639379e-26	11107851127982445e-26	11108752374229759e-26	11106123042647255e-26	11100786565897866e-26	1110983430529668e-25	11108025860915395e-26	11108399880882593e-26	11107582856719236e-26	11108956049021182e-26	11107840368660327e-26	11107633361199741e-26	11109264117873429e-26	1110975081388789e-25	11105832990103576e-26	11108755550339816e-26
11108653415476521e-26	11110143689403972e-26	0.24999942604745362	0.25000035046824093	11089211616682863e-26	10887174309973773e-26	11107142829104069e-26	11100553691068997e-26	11105209239453492e-26	0.2500001365116573	10818205620567906e-26	10633881731133772e-26	11103476823870287e-26	11070045405295811e-26	11090174544405097e-26	1110020938922671e-25	10633550383381438e-26	0.25000008521561906	10636758152522519e-26	11108500667089472e-26
1110645676971638e-25	11107687255989016e-26	11106301303306788e-26	11105334838951377e-26	11109467310575446e-26	11108260621876603e-26	0.4999998588817409	11108933354420347e-26	11105880764158464e-26	11108879228397321e-26	11109216967132842e-26	0.500000139118869	11102818167611903e-26	11108449516120285e-26	11108918544264737e-26	11107314662870074e-26	11108557450806354e-26	1110965176868965e-25	11108992451991743e-26	11107870552059717e-26
11102132708403251e-26	11108297320316012e-26	11094230554319757e-26	11108819557448793e-26	11108885104095805e-26	11102164278298378e-26	0.49999997612102354	1110745360229998e-25	11109236806834537e-26	11109248783367584e-26	11109985198222057e-26	0.5000000218797527	11106442999761822e-26	11108133664956134e-26	11109076495332996e-26	11110201441816285e-26	11107306359109041e-26	11107706511288305e-26	11108570421385831e-26	1110447428237812e-25
11109468743420067e-26	11108715084707881e-26	11075010551521201e-26	11108965637600669e-26	11109125795414594e-26	11105869182089996e-26	0.9999999978898808	11109376508088218e-26	11095081233295429e-26	11109695532080987e-26	11110195064584025e-26	11110486715269765e-26	11104655220915243e-26	11108932683428108e-26	11105889716010114e-26	11106720943374996e-26	1110755316334133e-25	11109229831059329e-26	11108980408846913e-26	11107956533772615e-26
0.4999998899757268	11110305887257356e-26	11105929496410677e-26	11110191204224097e-26	11109758780554682e-26	11107878465238942e-26	11109691309259032e-26	11110116488576303e-26	11108931867363448e-26	11110297665016537e-26	1110982687246563e-25	11110037910598925e-26	11108238968155838e-26	11110262341742096e-26	1110740167368251e-25	11108100391026064e-26	11109906397683751e-26	0.5000001080246083	11109539576795092e-26	1111008088285062e-25
11108245844685978e-26	11107654602533197e-26	10672873492842244e-26	11108154227382185e-26	11106588738955807e-26	11097483742563912e-26	11108075556588635e-26	0.9999999978947613	11084502500706574e-26	11094344361889091e-26	11106031209123334e-26	1110506812525806e-25	11091382852476361e-26	11102970930293878e-26	11096892465545373e-26	11105457602242947e-26	11108203286341635e-26	1110955856481542e-25	11106693599333942e-26	11103693585967297e-26
1109468872185776e-25	11107792279757477e-26	0.500000132963851	0.49999986503705823	1110947140347713e-25	11105040151462101e-26	11105563020992526e-26	1110856624020715e-25	11107616459884423e-26	11109812154650898e-26	11103517775619675e-26	11108175684047436e-26	11106654753499761e-26	11107664509973063e-26	11098475276876843e-26	11104765943332748e-26	11107617661298945e-26	11109050147650763e-26	11105918464235315e-26	11108676006719054e-26
11109473101912807e-26	11109655309836307e-26	1110793163512417e-25	11110347973739514e-26	11110043040314685e-26	11108225370901801e-26	11110118260955762e-26	11110123972596578e-26	11106784485043715e-26	11109974086098007e-26	11109291558538813e-26	11110151306802723e-26	0.9999999978892655	11109940069965491e-26	11106756960501006e-26	11109578204495092e-26	11105647297870831e-26	11110360893934117e-26	11109584364377724e-26	1110947088646016e-25
11109509292809132e-26	11109337528382662e-26	11109550290904777e-26	0.5000000276532809	11109773424898256e-26	1110579488466475e-25	11105174692867391e-26	11109391851718977e-26	1110254195554933e-25	11109356850940878e-26	11102963926492374e-26	11107504968511754e-26	1110815154485004e-25	11104938119661481e-26	11100215633076278e-26	10979332643581498e-26	1110904411332783e-25	0.4999999703487647	11108303006145749e-26	11104578266437338e-26
11109033693508941e-26	0.9999999978895555	11080351899827814e-26	11109980738245242e-26	11109459800711497e-26	11103919228253633e-26	11109891136443021e-26	11110024197837651e-26	11109132843015639e-26	11109524249641031e-26	11108811803888169e-26	11109842196246259e-26	11108954882238543e-26	11109652046710887e-26	11109549300919106e-26	11109795921545579e-26	11109368070868502e-26	11109577955079626e-26	11109782839894772e-26	11107808896219188e-26
11107902071706365e-26	11107727237578987e-26	10910395026441893e-26	11108676519002978e-26	1110905495569315e-25	11103940664476135e-26	0.999999997891462	11109377853007667e-26	11106855373023862e-26	11107291141218806e-26	11109866835209013e-26	11110340583753728e-26	11106584710407285e-26	11108365453766447e-26	11107795927764463e-26	111078035858693e-24	1110769647754466e-25	11108755816674816e-26	11109634582255268e-26	11105763581577282e-26
1110503324064228e-25	11109574066315604e-26	11103281018604918e-26	11109229704372105e-26	1110955614775602e-25	11108345544874633e-26	11109296343230395e-26	11109201705757816e-26	11108853213543166e-26	0.9999999978894141	11108654757116589e-26	11110142779668385e-26	11105589772389542e-26	11109857607200111e-26	11109217043410454e-26	11105283177935731e-26	11109178364680853e-26	111105111721931e-24	11108327622547187e-26	11109477703535021e-26
11103103829341917e-26	11109150925556173e-26	11108747823357111e-26	11107202377529516e-26	11109117323480101e-26	11107682134011132e-26	11110304066430048e-26	11108160393259033e-26	1110799642272967e-25	11109366210062594e-26	11107904346324941e-26	0.9999999978895859	11096847404213285e-26	11107570389088859e-26	11108896778111034e-26	11107535037438379e-26	11108159582387794e-26	11110144216920913e-26	11108525854352786e-26	11105003215640801e-26
11101554728786461e-26	11102465908176807e-26	11099920749066352e-26	0.5000000468041655	10612484207607824e-26	11091931012622788e-26	11090954112789717e-26	1061781112440446e-25	11107310832827332e-26	0.49999995121358637	11016094135566173e-26	10614868250107616e-26	11096838238680984e-26	11094724820298888e-26	11109623687233072e-26	11082284801630159e-26	1109849166978349e-25	11110093278284526e-26	11083964279410873e-26	11093402073882323e-26
1110824863128274e-25	1111015817429116e-25	11107305142877921e-26	11110108367082697e-26	11109839755714657e-26	11107695734445984e-26	11109512266329743e-26	11110036648576974e-26	11109675630217954e-26	11110073768285265e-26	11109817608336545e-26	11110026215810773e-26	11106792883910019e-26	11110282960688801e-26	0.9999999978892504	1110727833056757e-25	11109903334182262e-26	11109960796706484e-26	11109232660875487e-26	11109033953561508e-26
11109192031544432e-26	11110451594058002e-26	11110138777894377e-26	11108589517740208e-26	11109899641547873e-26	11109023727813615e-26	1111000795879754e-25	0.49999984901069655	11109075839621848e-26	11110277246535232e-26	11109670958214351e-26	11109493653447446e-26	11107580883734917e-26	11110101051587336e-26	1110934906282882e-25	11107998853630674e-26	11109571902837043e-26	0.5000001489896206	11109375153915795e-26	11108471895256871e-26
11100278439096358e-26	11108707734874193e-26	11068009160137749e-26	1110839364792902e-25	0.9999999978900114	1109780035809171e-25	11108952399174413e-26	111097333262968e-24	11108473763388486e-26	11109312202806641e-26	11107746631968044e-26	111090776044841e-24	11106954293420439e-26	11109433332643712e-26	11107961279241001e-26	11108998820179864e-26	11109262757946414e-26	11109280448105066e-26	11107674876708475e-26	11102830530158184e-26
11107385277488e-23	11109493140602877e-26	11105449198069156e-26	11109296221156989e-26	0.9999999978893954	11108637016568017e-26	11108125394847745e-26	11109504639882077e-26	11107300666576907e-26	11109780514503819e-26	11108967033735022e-26	11110046844005916e-26	1110803720948171e-25	1110964496955492e-25	11108012106514556e-26	11105402504484234e-26	11109177809070425e-26	11109831744141598e-26	11108135130912192e-26	11108248252751724e-26
11106588633150167e-26	11109377222565368e-26	1110506259482135e-25	11109636867766503e-26	11109943220479211e-26	11108872337946238e-26	11109018781719648e-26	11109625705139567e-26	11107627401162733e-26	0.9999999978893346	11109184809874873e-26	11110169550534392e-26	11106706339432766e-26	11110083338217059e-26	11109159519488855e-26	1110658997526094e-25	11109279784997715e-26	11110548769512417e-26	1110962336988994e-25	11109422930754237e-26
11105938994686494e-26	11106947161074442e-26	11106638644428316e-26	11108607134962173e-26	11108490264196491e-26	1110562679007079e-25	11106942019878088e-26	0.9999999978899052	11074230526896902e-26	11109301090712227e-26	11107003232534724e-26	11108627257114171e-26	11106856933901512e-26	11109301964500355e-26	11107965887977402e-26	11103600652219488e-26	1110958946402508e-25	11110186549382422e-26	11104984525417936e-26	11108696092666668e-26
1110668939597324e-25	11109611422501613e-26	11109067091380418e-26	11106989144344737e-26	11109776140527544e-26	11108511873444269e-26	0.5000001012043144	1110922392846388e-25	11109042592520292e-26	11109637819202714e-26	0.4999998967961457	11110324862818523e-26	11104023371832088e-26	11109795298701079e-26	11109539675088171e-26	11107035911736882e-26	11108702122083578e-26	11110388885128127e-26	11108986214866363e-26	11106636646231797e-26
11109163297948986e-26	11109218711395631e-26	11099359545699048e-26	11110115860528795e-26	11109567778262656e-26	11105320343329195e-26	11110065623530766e-26	11110303843861442e-26	11109541422351661e-26	11109414734014845e-26	11109436482689381e-26	11110005136333289e-26	11107637736544844e-26	1110963119983457e-25	11109399584457576e-26	11109421103273167e-26	11109063274500985e-26	0.999999997889333	11109841868066135e-26	11110188047776197e-26
11099689888527279e-26	11109114404101102e-26	11095562400896932e-26	11110112049467622e-26	11110114845793039e-26	11100110802886326e-26	11109807650457893e-26	11110224890852053e-26	11108469834201179e-26	11110602778403949e-26	11109671858443247e-26	11110245317167795e-26	11108557315485782e-26	11110148807260237e-26	11108134403729805e-26	1110948364759768e-25	11109908151632655e-26	11110395899404235e-26	11109340030447942e-26	0.9999999978895031
11107529286175697e-26	11110121878955897e-26	111041541813704e-24	11109440494346058e-26	11109322188284349e-26	11108206899139357e-26	11108956732409385e-26	11109256833739576e-26	11108297178550054e-26	11109589445931692e-26	11109144477152888e-26	11109688000392525e-26	11107579166419402e-26	0.9999999978893979	11108335595769549e-26	11104814440921225e-26	11110045068308646e-26	1110987443754131e-25	1110849604759119e-25	11107391889838018e-26
11107862379329528e-26	11110032446469161e-26	11071341339234829e-26	11109933663128447e-26	11109128896487484e-26	11103217329438584e-26	11110153235142326e-26	11110152867384566e-26	11109470523826442e-26	11108781169574624e-26	11109413895683275e-26	11109969201488239e-26	11106677759053396e-26	11109364708103058e-26	11109946263924641e-26	11109401980230572e-26	11108184509692226e-26	11109926602476742e-26	0.9999999978896901	1110803117878507e-25
11109187236472643e-26	1110916390209296e-25	11107287011327804e-26	11110062222247143e-26	11109843653054001e-26	1110779255466154e-25	11110032955792929e-26	11109717675811759e-26	11105415142432946e-26	11109519987539013e-26	11109011133967958e-26	11110334953019635e-26	11102386096563653e-26	1110967073584808e-25	11105295960071977e-26	0.999999997889436	11103087873865796e-26	11110046334652896e-26	11109552416199208e-26	11108972079247115e-26
11106637721017034e-26	11109086050801983e-26	11105013318297517e-26	11109255318098207e-26	1110972117677042e-25	11107983113299082e-26	11109345410524256e-26	11109492665092545e-26	0.5000000069976474	11109733327789426e-26	11109082983607431e-26	1111013849552758e-25	11104531478682536e-26	11109729569773603e-26	0.49999999100283576	1110583095922017e-25	11109154260198528e-26	11109801654295536e-26	11109611168856664e-26	11107557710361775e-26
11100631827705803e-26	11109697159345411e-26	11098519021873778e-26	11110098776487471e-26	11109946900754055e-26	1110869734535982e-25	1110967812160497e-25	11110158112245535e-26	0.9999999978893608	11110265364896e-23	11109865312517306e-26	11110019333460566e-26	11108312160536311e-26	11110271737534685e-26	11109884002890369e-26	1110858349998265e-25	11109964487592997e-26	11110039246584145e-26	11109605590405627e-26	11109664219515704e-26
11108983308748407e-26	11110413203667797e-26	11110256866546581e-26	11109759037708905e-26	1111001052138802e-25	11109272144601033e-26	11110162529994333e-26	11109518788268003e-26	11109202658014867e-26	11110412130498433e-26	11109894876501907e-26	11110031688755439e-26	11108409902332857e-26	1111019546215786e-25	11109801018057142e-26	11108278936853187e-26	11109641890352174e-26	0.9999999978891669	11109444515090031e-26	11109618243624127e-26
1110715960594985e-25	11108294645885804e-26	1110753207394751e-25	1109612650852616e-25	0.49999999039245646	11106652397091307e-26	11108770864552459e-26	1110947256894311e-25	11106747621848323e-26	11109318566612256e-26	11108675394402721e-26	0.5000000076082246	1110834171975503e-25	11108275507347662e-26	11102697334629421e-26	11108204541929051e-26	11108936292717098e-26	11109501997148197e-26	11108166256589606e-26	11109050797001427e-26
