0.5000000548708705	1110855666531719e-25	11104056765094532e-26	0.4999999414674193	11070442079057324e-26	11100507894112377e-26	11077570953836307e-26	11107018276798842e-26	11102074291229172e-26	11107012885428213e-26	11107141972609371e-26	11104972557813731e-26	11107498532760187e-26	11108008951492735e-26	11092488923916174e-26	11108869216093364e-26	11108466271401056e-26	11107708595272627e-26	11048557968447261e-26	11106149420672715e-26	1106718134366798e-25	11089363790700939e-26	11107681594841467e-26	11109752012251276e-26	11107644314562106e-26	11106459077661532e-26	11086154283741515e-26	11105289861526062e-26	11031299852166944e-26	11103561718629651e-26	11098802584963757e-26	1110726766644545e-25	11096886615402708e-26	1109586379195269e-25	11080706066084061e-26
11107758839643805e-26	1110953434426452e-25	11105917724997923e-26	11104616455568535e-26	10721115875131514e-26	11109141414596066e-26	11108670345732026e-26	111075092657905e-24	1109905761257329e-25	0.5000000347394026	11106004750632382e-26	10910665666929143e-26	11104891421511395e-26	10649574698322103e-26	11108124395230077e-26	10749288052484442e-26	11036540158802759e-26	111088518142888e-24	11094232393031344e-26	11109090661381641e-26	11109080058805443e-26	11104055347555964e-26	11095320934937103e-26	111068605716838e-24	11108921462634917e-26	11106238539603111e-26	0.499999961610949	1110452983196629e-25	11106925425480616e-26	1110885584128979e-25	11108560646690021e-26	11109835382293808e-26	11028931260620512e-26	11107373614665179e-26	11108755646539102e-26
11109496075373337e-26	0.9999999962403956	11062030586986409e-26	11107275767732911e-26	11083359668637744e-26	11109164945372704e-26	11105726447167894e-26	11109380798744804e-26	11102144970642402e-26	1110858294121777e-25	11109346631074765e-26	11107089366271926e-26	1106120669160074e-25	10803362373918066e-26	11106023200403638e-26	10974018312616356e-26	11105735572936002e-26	11109203476656382e-26	10910881639789209e-26	11105198487676117e-26	11062783254636613e-26	11105554713394517e-26	11108152511667523e-26	11107961230856892e-26	1110721836976226e-25	11107535730817774e-26	11075476836286038e-26	1088829876297985e-25	11085651845705699e-26	11109498548237446e-26	11109932606483232e-26	11107038901419898e-26	10629989450198046e-26	11008981989651569e-26	11057208859136909e-26
1110758627873044e-25	11108714268583826e-26	11074066884288937e-26	11105842331354985e-26	1068249988000784e-25	11109331264653858e-26	11064407041555942e-26	11105045821845823e-26	11107259780774305e-26	0.9999999962311192	11107500224477488e-26	11107748202675204e-26	11106165990464911e-26	11107730248333068e-26	11107578895962072e-26	11107480508040269e-26	10971282849996889e-26	1110688807375822e-25	11108055237224734e-26	11054378021744347e-26	11108224403818419e-26	11097499680347127e-26	11109127087762597e-26	11108886703396232e-26	11108528195121747e-26	11108734354504799e-26	11074025956295196e-26	11108672654035025e-26	11099451847025468e-26	11108633706620162e-26	11109048248075773e-26	1110876529772819e-25	11078708548921535e-26	11106142788918358e-26	11104060991673002e-26
11109448996523487e-26	11108933195984548e-26	11105676408587646e-26	11106514982067234e-26	10882818676297513e-26	11108414073134014e-26	11108143101491489e-26	11095846773961718e-26	1110752928399831e-25	0.9999999962356885	11107891981154934e-26	11094678652130094e-26	11108591994347828e-26	11108039859754951e-26	11107909205797561e-26	11077330358884966e-26	11108678987761471e-26	111078712510032e-24	10656032955541347e-26	11107235569946772e-26	11106106450692123e-26	11102820125619852e-26	11109356687506725e-26	11108757329082018e-26	11107760019348806e-26	11084329292521128e-26	11101427901612222e-26	11108086257591613e-26	11100702501018442e-26	1110966352580546e-25	10640260401698823e-26	11107574936799641e-26	11109666566606783e-26	11108672042130466e-26	11108304210424164e-26
11109441416461466e-26	11108632482525612e-26	0.20000018955128596	11108221536653647e-26	0.19999983823707893	11104449600506294e-26	11108931747726627e-26	0.20000007294823394	1110198944502718e-25	1110915769899474e-25	11109199009419747e-26	10958669080380678e-26	0.19999991679099832	0.19999997914517373	11106418820407333e-26	10834858949468446e-26	11107001992435757e-26	11108820026595003e-26	11103845813212225e-26	11109191692767472e-26	11108512671361264e-26	11108230901092564e-26	11094183094175851e-26	11107718059017541e-26	11108796781432351e-26	1110085474803189e-25	11108703181962429e-26	11098428125443277e-26	11106101780489709e-26	11108429724049318e-26	11104408766242071e-26	11109528195778384e-26	11058797775690755e-26	11107147813317316e-26	11104298555027333e-26
11109703832025442e-26	11104630652712865e-26	11098849598292449e-26	11107703087015165e-26	11070489028820237e-26	1092517150786263e-25	1063597907077463e-25	11105529130625075e-26	11100600680478182e-26	11109595503705062e-26	0.9999999962505861	11100259629670289e-26	11105562788849529e-26	1110864661565219e-25	11107203435456517e-26	11107082945595545e-26	11104644151952315e-26	11107162817167646e-26	11107567856791295e-26	11108936632514342e-26	10803022997524825e-26	11105046803994625e-26	11106235272361486e-26	1110908116187419e-25	11107148676272507e-26	11105517171832393e-26	11064630489636989e-26	1109095687808993e-25	11051505894671395e-26	1088236127369123e-25	11102012412802297e-26	11108857839351542e-26	10637114738453144e-26	10706741003829522e-26	10635835082983958e-26
11109232716875024e-26	11109434606724857e-26	11109245336151537e-26	11107282682987336e-26	11098424077264786e-26	0.33333338474929364	0.33333329076753315	11091753946745629e-26	11085001039243142e-26	11109745628082127e-26	11109787738571811e-26	11063565458617591e-26	1110314456822752e-25	11107590392827638e-26	11107602139881547e-26	11108834558940096e-26	11109635108416695e-26	11109023910672681e-26	11107003356994176e-26	11098510337043599e-26	11109381007917838e-26	1110691964499578e-25	11104957024048665e-26	11109796908323838e-26	11109007343101547e-26	11109377584170057e-26	11082657986723403e-26	11107233558958417e-26	11082612756418747e-26	11108255684986505e-26	11084195071504346e-26	11104895816499579e-26	1110882436225348e-25	11108559635735782e-26	0.3333333209303584
1111000065990539e-25	111082380993466e-24	1110669623507572e-25	11107310101848649e-26	11080159328591125e-26	11097599091178492e-26	11049196022410318e-26	11108433090896308e-26	11101523735809887e-26	11110160128727602e-26	11109462624716445e-26	11103251605776222e-26	11109291931721375e-26	11109117219185106e-26	11107903049757355e-26	11106220591613032e-26	1110448338130535e-25	1110756030868943e-25	11107721012983349e-26	11108679330723355e-26	11058242986674781e-26	11107163073279332e-26	11108878544235128e-26	11109380584726352e-26	11109530211611791e-26	1110946305650498e-25	11084642557296309e-26	11102032415945558e-26	11074185140854585e-26	0.9999999962260757	11096641612266737e-26	11109538315366172e-26	1110770967916765e-25	11053231075600029e-26	11108779582640136e-26
11108987951391951e-26	11108751026760818e-26	11076624867984673e-26	11108066255562859e-26	10820292252737525e-26	11108657409319884e-26	1106505604103956e-25	11108272307071384e-26	11108947789654913e-26	11097789601248293e-26	1110808470752849e-25	11109823153390625e-26	11106894863409094e-26	1110807406496134e-25	1110814987321606e-25	1110912545561709e-25	11032334603812532e-26	11108095392376904e-26	11108365059687237e-26	11104889147361487e-26	11095333186395734e-26	11102311902506722e-26	11109786173471469e-26	11109576578519866e-26	11108920835222575e-26	11109120592848554e-26	11078032763903393e-26	11108207037879067e-26	11103556235528343e-26	11105486621764135e-26	11106981082289078e-26	0.9999999962284551	11089600004253907e-26	1110714174079893e-25	11105171836187376e-26
