11107397387323398e-26	0.49999954393965756	10619283486151399e-26	0.5000004545101572	11110553168320846e-26	11106810043868009e-26	11107401835289053e-26	11109396451480737e-26	11110077969830894e-26	11107559835617905e-26	11107864584701086e-26	11109579895064358e-26	110951746877672e-24	11108496320290182e-26	11109416597662133e-26	1110950624927789e-25
11105745122951694e-26	0.33333378086176657	0.3333331082575847	11109475147643215e-26	11110821221729865e-26	11104740700206061e-26	10627560269392917e-26	1062846297709496e-25	11108037787026582e-26	10627112839505402e-26	1110185371916418e-25	0.3333331094608075	10627130943794885e-26	1066892314876286e-25	11059310207921274e-26	11104961191574244e-26
1110820526608028e-25	0.9999999983341332	11106490206948922e-26	111075556387776e-24	11109096745098652e-26	11106368493431643e-26	11104991923788084e-26	11100789961879017e-26	11106235009592498e-26	11104550494960053e-26	11108112220377098e-26	11107771137313256e-26	1110561233775596e-25	11105685982466252e-26	11102054697562535e-26	11103179907299635e-26
11108857147088255e-26	0.4999995349429226	11100740629033198e-26	0.5000004635068644	11108773725556172e-26	11109645490083927e-26	11109010572257052e-26	11108559650620405e-26	1110915172828013e-25	11109534942015632e-26	11108355377065614e-26	1110759352720602e-25	11104228364155221e-26	1061977384019371e-25	11108845803003982e-26	11108211810690282e-26
1111022443814321e-25	11109649327425175e-26	11109985802427147e-26	11110457258691303e-26	11110243484005185e-26	11109569037177937e-26	0.5000001392929605	11110125928599058e-26	1110974911422369e-25	11110193504817335e-26	0.499999859151639	11110193352110867e-26	1111011090359157e-25	11110203394696049e-26	11110086315568905e-26	11109254094440312e-26
11109247260943834e-26	0.24999950586097877	10610244697677525e-26	1110975810348559e-25	0.2500005416034444	11098108348546347e-26	11106988284056806e-26	11108623562740721e-26	0.24999978286916147	10613057341368556e-26	11108409319162202e-26	11110816881939584e-26	0.25000016834352357	11097038880021053e-26	11109203502762726e-26	111076782315672e-24
11110105810785881e-26	10533742191276173e-26	11110366484047353e-26	0.3333341228044172	11110286604078288e-26	11110064330498767e-26	11110380643211497e-26	0.3333330927868059	11110157171134682e-26	11110669670921165e-26	11110128116920313e-26	11110175601361364e-26	11110524190307596e-26	1111017409352478e-25	11110115536487575e-26	0.33333278297020785
0.5000000651225722	11108140641593219e-26	1110996487431745e-25	11110268200577194e-26	11109703991759927e-26	11109928040896547e-26	11110689432655026e-26	11109482669497586e-26	11109245310247288e-26	11109769104940891e-26	0.4999999333220732	11109677720337815e-26	11110032406241585e-26	11110099622203014e-26	11109614184971371e-26	11108814666333953e-26
1110972740539173e-25	11109171860240033e-26	0.9999999983335388	11110291994199028e-26	11110146689342908e-26	11109459923562182e-26	1111011214045699e-25	11109927955353311e-26	11109325305020057e-26	11109922887323717e-26	11109695566490753e-26	11110073895093542e-26	11110004028452302e-26	11109434883088385e-26	11109361535947071e-26	111094603303064e-24
11109920072886773e-26	11108777267956698e-26	11110038315980773e-26	11110374636008836e-26	11110084401933818e-26	11109360749807959e-26	11110032342317222e-26	11109607740493699e-26	11109686347841507e-26	11109940630771328e-26	1110988236078978e-25	1110977519134194e-25	0.9999999983335319	11109743376548734e-26	11109934585151103e-26	11109639905647137e-26
1111011403562456e-25	11109489591398998e-26	11110187832404747e-26	0.9999999983334937	11110105345057203e-26	11109727568172666e-26	11110181582380766e-26	11110328531019052e-26	11109995632810188e-26	1111048198603028e-25	1111009703972939e-25	11109801903655436e-26	11110289027986546e-26	11110058312948266e-26	11109745730568913e-26	11110001556150903e-26
11109757691661285e-26	11108755913874376e-26	11110153918663504e-26	0.5000001394563309	11110112902331042e-26	11109581745654771e-26	11110261167522857e-26	11109830010546196e-26	11109640367581572e-26	0.4999998589883014	11109804879580963e-26	11109942273131444e-26	11110015265373982e-26	11109549644134688e-26	11109795048037082e-26	11109562391183758e-26
11108895685741238e-26	0.9999999983339791	11104657892446497e-26	11108583561227841e-26	11108871992149031e-26	11107294451411894e-26	11105338250355873e-26	1110375045439071e-25	11107337715215322e-26	11106587776471633e-26	11108778857041296e-26	11108132099037805e-26	11107486453307808e-26	1110666262632092e-25	11105088560216036e-26	11104627076222588e-26
11110098770626383e-26	11107957860739257e-26	11110047241078933e-26	11110497795198239e-26	11109904893473527e-26	1110974686822921e-25	11110250949379076e-26	11109757114731329e-26	11109796124135622e-26	11110213792923234e-26	11110021468426087e-26	11109821010937505e-26	11110316025291639e-26	0.49999997443190064	0.5000000240127207	11109436994085756e-26
11106412068093188e-26	0.9999999983337846	11108814516137439e-26	11109677217402369e-26	11110009258564254e-26	11104297023867488e-26	11110013990144669e-26	11108094085210224e-26	11109282788417409e-26	11107832449556717e-26	11107661411862601e-26	11109388206144285e-26	11107924631839365e-26	11108746343393325e-26	11107614635110983e-26	11105803844909169e-26
11109686570028979e-26	11108070874705456e-26	0.9999999983335777	11110184553816061e-26	11109923282712048e-26	11109176105953713e-26	1110977607864872e-25	1110936496553182e-25	1110930018787114e-25	11109893449460425e-26	11109692909933303e-26	11109790022385971e-26	11109914364523249e-26	11109410864764651e-26	11109325744952699e-26	1110875963166987e-25
1110906202476644e-25	11109750687476657e-26	0.999999998333559	11110217246949342e-26	11109867321288108e-26	11109385162092158e-26	11110028371984739e-26	11109705034928212e-26	1110958229404498e-25	11109734111302657e-26	11109679241281678e-26	11109933019088785e-26	11109735753530726e-26	11109720351500666e-26	11109726422545338e-26	11107987248486618e-26
11110419203377276e-26	11108478869052487e-26	0.9999999983335386	11110302348424035e-26	1110998610038103e-25	11109167769632492e-26	11109898276857071e-26	11109631975264264e-26	11109487165358318e-26	11109877484955652e-26	11110383803431867e-26	1110974740677067e-25	11109965023409896e-26	11109706432288821e-26	11109602224677719e-26	11109504696001825e-26
11109899317506685e-26	11110272680116442e-26	11110265535075322e-26	11110422612114177e-26	11110383446728071e-26	0.9999999983335144	1111025924690296e-25	11109760358845365e-26	11109455606018036e-26	11109958020752396e-26	11109957548563342e-26	11109825971580496e-26	11110088211208721e-26	11110165560108947e-26	11109728924565588e-26	11108119130656062e-26
11110598475542958e-26	1110961351827213e-25	11110198148384486e-26	1111043346043269e-25	11110054520901111e-26	11109377376274721e-26	11110303143359384e-26	11109896762307049e-26	11109688326349243e-26	11110008276981765e-26	0.9999999983335077	11109614473691987e-26	11110159157108132e-26	11110081653926598e-26	11109449698576173e-26	1110972976145179e-25
11109637694950595e-26	11109363719702004e-26	11110165382198267e-26	11110421385010744e-26	11110254583126454e-26	11109426163862237e-26	11110030579996303e-26	11109748177293661e-26	11109870390634476e-26	11109705016119014e-26	11110000761705214e-26	1111036118539198e-25	0.9999999983335199	11110077314781411e-26	11109648310190478e-26	1110930356884389e-25
11110335122307209e-26	1110963577021052e-25	11110278519149017e-26	11110673264888813e-26	11110114166860804e-26	11109587781300201e-26	11110259072132638e-26	11110006956712518e-26	11109768026654352e-26	0.999999998333498	11110076132312136e-26	1110973748524466e-25	11110243298455125e-26	11110112745663854e-26	1110967037983733e-25	11109720913656247e-26
11109841074175053e-26	11107917190918833e-26	11110120911314707e-26	1111029808931055e-25	11110194726244922e-26	1110953470513282e-25	111102882496534e-24	11109727612421218e-26	11109792523610186e-26	11110003228633612e-26	11109854006193225e-26	11109763532742849e-26	0.4999998301813991	11110216238077555e-26	0.5000001682632353	1110901733159652e-25
11109276413337117e-26	11109515698548922e-26	11109803551498813e-26	11110313223171222e-26	11109891129689462e-26	11109118204273586e-26	11109946299855348e-26	11109129673411209e-26	11109324532507711e-26	11109444179103937e-26	11109504814918905e-26	11109047363447551e-26	0.9999999983335981	11109437371996654e-26	1110921478965657e-25	11107206669713541e-26
11108594754023972e-26	0.9999999983340595	11100522356445389e-26	11108216535197216e-26	11109045988056328e-26	11106942095562429e-26	11106931801162797e-26	1110260716642912e-25	11106922136124114e-26	11105858558687647e-26	11108505199026194e-26	1110860316763991e-25	11107163847666531e-26	11106296849398803e-26	11103811276267936e-26	11104039328951022e-26
11110139680967935e-26	11109538017226835e-26	11110229557037589e-26	0.9999999983334864	11110131386458907e-26	11109763151911576e-26	11110205493482661e-26	11110348672796413e-26	11110024321331595e-26	11110498193896701e-26	11110123122497456e-26	11110160408018799e-26	11110310190159606e-26	11110085380149964e-26	11109780848711941e-26	11110030094599778e-26
11108128667187753e-26	0.9999999983341539	11106368408051786e-26	1110746191831237e-25	11109043643795719e-26	11106243487083649e-26	1110483064393077e-25	11100517986326978e-26	11106106485663213e-26	11104377584204136e-26	11108033169103873e-26	11107683096404431e-26	1110546740563721e-25	11105542990908583e-26	11101816035488117e-26	11102970886666683e-26
11110072190937029e-26	1110957082296937e-25	11110299277851028e-26	111103243459273e-24	0.5000000358097377	11109565007725902e-26	11110115850455345e-26	11109784497286875e-26	11109802225218071e-26	11110035887077047e-26	11110018988189205e-26	0.49999996263488067	11110206456665108e-26	11109764611547031e-26	11109669587299319e-26	11108936801586433e-26
0.5000000006368602	11105810835355355e-26	11109636466723289e-26	11110212292074772e-26	11109319012772008e-26	11109000200049183e-26	0.4999999978078286	11109468452805145e-26	11109111546717501e-26	11110128403393658e-26	1111051618901341e-25	11109425917200278e-26	11109783492096033e-26	11109917009850776e-26	11109496077755795e-26	11109317879687503e-26
11110332111197152e-26	11109307584578221e-26	11109943832441554e-26	11110306998768898e-26	11109777332981985e-26	11109208867352719e-26	1111011553049275e-25	11109649952070138e-26	1110946109350516e-25	11109757665945376e-26	11110173147384211e-26	11109373041424138e-26	11109892031276924e-26	0.9999999983335286	11110270076587117e-26	11109586868622356e-26
11110156355533773e-26	11110153957518791e-26	11110175594400842e-26	11110446343079272e-26	1111032171532456e-25	1110979809119188e-25	0.9999999983334913	1110992650458414e-25	11109689962440016e-26	11110052708565428e-26	11110352511309436e-26	11110134056909417e-26	1111032814830171e-25	11110310983944127e-26	11110032588268514e-26	11108984157664908e-26
11109664015036533e-26	11109781123268863e-26	11110140717276112e-26	11110560627855104e-26	11110422597855337e-26	11109280742176776e-26	11110194227705164e-26	0.9999999983335124	11110013288719628e-26	11109714533590707e-26	11109044452983528e-26	11110141232422732e-26	11110248433354071e-26	11110222114691262e-26	11109420770462043e-26	11109916046348845e-26
1111018292528174e-25	11109935538753606e-26	11110242922680047e-26	11110515006486055e-26	11110130118913132e-26	1110942037502821e-25	11110195581323504e-26	11110037041740873e-26	11109673337717343e-26	1111003139286643e-25	11110094211545385e-26	11109624579855558e-26	11110228896887785e-26	11110172585582105e-26	11109363802267979e-26	0.9999999983335015
11109663011619811e-26	11109103128851785e-26	11109985084780998e-26	111102273680656e-24	1110997550405867e-25	11109351760428131e-26	11110037457989866e-26	11109254507847401e-26	11109644674778986e-26	11109902089372493e-26	11109706130899585e-26	11109324270257538e-26	0.9999999983335566	11109595339834973e-26	11110175591738149e-26	11108390213221963e-26
11109831088381095e-26	11109811254076717e-26	11110150930258503e-26	0.99999999833349	11110502299450355e-26	11109714140941301e-26	11110351194110418e-26	11110313756145369e-26	11110183011380682e-26	11109925424842525e-26	11109627339794104e-26	111102238618369e-24	11110315194633891e-26	11110284071301213e-26	1110976797945081e-25	11109993497875998e-26
11108191818920817e-26	0.9999999983338164	11107146490405175e-26	11108324552201024e-26	11109977285204748e-26	11106934265797064e-26	11108718276342356e-26	1110809848267522e-25	11109554462890295e-26	11107092900572846e-26	11107287246386945e-26	11108859944134019e-26	11106115422863475e-26	11109163452333868e-26	11108403932583914e-26	11104515133280195e-26
111101265183237e-24	11109798324909768e-26	1111035043096261e-25	11110684053301093e-26	11110241112800731e-26	11109806583236017e-26	11110333143155562e-26	11109934267265925e-26	11109801570671314e-26	0.9999999983334897	11110059997101303e-26	11109951919470676e-26	1111037823717488e-25	11110243795435631e-26	11109900156571772e-26	1110939446673757e-25
11108619543465723e-26	0.9999999983337331	11108393569141922e-26	11108752442285303e-26	11109824775864359e-26	11108212663961435e-26	11109168904827694e-26	11108388704915227e-26	11109220236986632e-26	11108327915402354e-26	11108660641365305e-26	11108627304013362e-26	11107531810173961e-26	11108344528251163e-26	11109492507817836e-26	11105116199265898e-26
11108289776011161e-26	0.9999999983342529	11105174101283942e-26	11103883800650395e-26	11108333987023611e-26	11104470292932626e-26	11105535455780717e-26	11104027925330827e-26	11103980503821662e-26	11097627150838919e-26	11108075847987454e-26	11105445834793439e-26	11101903927975327e-26	11106210196666471e-26	1110605024763847e-25	11105693976315573e-26
11109570386138768e-26	11109937504586336e-26	11109745053224011e-26	11110250669588104e-26	11110144999943327e-26	11109527731026819e-26	11110227115445911e-26	11109640040163407e-26	11109360681424298e-26	11109866193040362e-26	11109790933771763e-26	111099737542705e-24	11110119789832719e-26	0.9999999983335268	11110598214991699e-26	11108548899452423e-26
11110453417037832e-26	1110965462630385e-25	1111017326068754e-25	11110327208047716e-26	11110123688651629e-26	1110961686102602e-25	0.9999999983335195	11109500133224154e-26	11109517088847302e-26	11110069065715919e-26	11110158976478384e-26	11109788094054939e-26	1111025209744702e-25	1111001502099089e-25	11109722706575055e-26	11108721642417665e-26
1110824075937771e-25	0.9999999983342691	11105070968955617e-26	11103758262591422e-26	11108285738398689e-26	11104354938572626e-26	11105438599072708e-26	1110390488936162e-25	11103856644436646e-26	11097393003379165e-26	11108023115151097e-26	11105347421757048e-26	11101744013800303e-26	11106125058405168e-26	11105962331495879e-26	1110559987255525e-25
