0.9644888389631101	1831816746003062e-30	9894444249059328e-31	4621646674364013e-23	46423123019746125e-33	1181089504050654e-27	7483915021088467e-25	36570665335157874e-24	6624188031533792e-21	25728689494726836e-22	15484238030627256e-27	25274922371629387e-30	5826880636755671e-25	1581842237654711e-22	0.0034207053005219906	42461459747646137e-23	7831738926892085e-25	45900471952722737e-27	17120170123449115e-24	1661560467580708e-33	5219555769250764e-31	0.023914761803913158	8526884802874353e-23	7268735132934917e-29	24143055848072017e-36	12077609230465545e-21	45587945844144416e-24	4110123478782134e-24	6644071601576388e-29	1098603463393164e-30	5331949279335135e-36	3055745666431327e-26	4744535016688259e-26	15713847362077602e-24	17386903362270303e-26	5740137282491054e-29	26532212397825772e-31	32171634869387684e-29	0.008153491126887477	10749844586480115e-31	7986527174865076e-23	4179979409350834e-34	27549878369118865e-27	12430403674712634e-24	15613852321154211e-32
0.9989567736223707	4441598245731234e-26	5915579558624674e-32	2285189817755764e-23	8292982034581026e-20	9255359154797854e-25	10266103120388929e-25	10156913253139573e-23	12592528173939862e-31	41561714051738985e-30	21310850051656975e-27	8600687145871805e-24	14611963204242087e-26	26065414690489845e-24	8705890878845998e-24	11146697094204125e-25	4902402161062994e-25	9235544655324813e-22	23660094899939346e-23	47298568195650076e-34	7888292928597097e-28	27510154930592218e-27	30182457004812623e-26	2073658578744445e-30	13909944918392732e-22	6452099351629027e-24	13820904510149938e-29	25089971515215124e-26	2779375988067162e-23	12095781381185738e-30	7050831049346485e-30	7303380716586007e-28	0.0009572099448707162	7954472635903776e-24	13195795929877864e-33	30486617873216326e-26	3784141128431934e-23	42837511290401674e-28	3955458335786859e-37	9314976190546675e-28	17757831517982308e-26	1415066316649434e-26	2826671783045741e-22	2096187132938255e-30	10789045643458036e-26
0.9876507229125496	7179150964876146e-37	1313757389571349e-28	2331648564039462e-27	9042187561914105e-28	3543638352778857e-20	7008644844300703e-29	20438140551774616e-33	4261763517873984e-26	1309614189389214e-28	5962701358794348e-22	2151813730328974e-28	5425578172250655e-26	3937813205573862e-27	17870807935483022e-29	722430676079112e-25	3406206114231264e-24	16675451417408925e-28	7145756435027921e-24	13537148189442698e-27	9524954422736625e-20	387411455075464e-23	21416784016997917e-32	99798224156736e-24	0.012021037492724648	17465825542434114e-35	19006731810746674e-28	1180328923070098e-36	41254510695696155e-24	15241958579961902e-24	7398339840245415e-20	1420867509817304e-25	6169548297463575e-22	3205744680576144e-25	17880979674922266e-33	2833419259795755e-27	4750478491625769e-37	1337520313467919e-28	14101882846331405e-27	8662678025159091e-27	24062288571126e-26	6956248309713835e-25	0.00012227713970271785	18567807884213416e-29	750298829355465e-23
0.6205924552316091	6660616941329433e-29	0.0005748313230692717	410022075048361e-23	7170279695383598e-25	35667755146059073e-23	13886380777078752e-28	3357487197380895e-27	4602231754430607e-23	7967306484308659e-23	19240929169214415e-30	25406763292688913e-28	4503364694611297e-20	655471411764041e-34	2532164798915217e-25	4372409416463049e-24	10699983539862943e-25	11194382681615421e-31	3151699532160147e-28	12411255750358892e-22	26915526499169425e-23	192033599687414e-27	38212583873560845e-23	3942955175125466e-27	39900180816157746e-27	23350355195778114e-32	27981080348368412e-24	13506007570799197e-30	16033940370295306e-24	7558804173843855e-23	753795569735287e-25	7305741196032061e-25	38063139109643497e-23	0.347264815470648	1995416390166042e-26	3970243979283267e-24	8596585969939876e-25	0.0063741140280086485	10285481632256593e-27	2894147887141823e-28	0.025145835847078954	2320547277119498e-23	20743510824017573e-28	28839268462855496e-30	7185103445941722e-34
0.9844226565203966	14035314185472988e-27	2839407119917293e-28	7857681914145742e-21	19309168969326226e-22	12498846643763272e-27	38865185229132644e-30	1351156237401145e-21	3889640574616525e-28	40912579758600514e-33	1926137390100003e-24	20340449435309485e-25	3607539475512836e-26	6476509999780566e-23	0.0002146922403558211	7340595941789064e-28	3467176022833414e-23	18675700509072377e-28	24182376549231517e-30	2543973916636354e-30	6679890876787563e-23	7352735179578286e-33	8843891312564012e-20	12794113479564256e-21	0.005849320905907335	0.001225068631634209	4987435852026087e-28	0.007841611550285354	6609697558371651e-24	8911553750526165e-21	22102112252781207e-22	11514989998080669e-27	45439233583322563e-26	0.0002955236802083417	3367070181776967e-26	28236431634792912e-31	5749134122884645e-25	13766421754507398e-28	6039913154656525e-24	9640935940987505e-24	23734641234203694e-27	737222481412073e-29	12887224706435523e-33	1586667019831094e-31	27438272023503387e-21
0.4443777930844883	387953846512174e-24	11009507954672547e-24	7196613730860884e-33	0.020227691315503546	9189536782328877e-25	4302342230031919e-24	27074212087972375e-28	22592313278532744e-31	14341086635369818e-27	0.00032007436395266314	3265655952569686e-31	7344474540964214e-25	14931400541655428e-26	1128758688934128e-30	0.0889223408424963	0.004050500894826312	30957776644809826e-26	3428413973498706e-27	0.41458425139014404	31480217002010425e-26	10185604501929214e-24	1565348403254022e-26	21883967752647482e-26	3091984181460815e-24	8179172184459896e-23	18517247586693892e-25	48961345418702514e-27	61140776620128585e-28	0.024704370376845947	5756070269838904e-24	15752725199948768e-22	3347495502162847e-26	2725340921682085e-20	9398421850199851e-22	0.0002875015264235233	32382356600777377e-22	22481702104789214e-27	0.002425019785141197	5545662959296168e-21	13640804980902744e-22	2107251056807241e-24	60404237645535046e-21	624405015098989e-24	11777828934254055e-24
0.7405322459289492	0.24471071383557016	6936842149208048e-31	38113822361411065e-29	11382471203839502e-28	581497799362857e-28	6330778064988184e-22	9502700115471912e-32	1057844621522608e-28	2430277175791134e-22	24791155904887826e-22	14086587715240889e-31	1501435167918884e-24	23898145122088647e-32	14499992596176975e-33	5839131347021634e-27	3777042524836117e-37	0.011137235365108106	5276201099513825e-31	49214869382296716e-24	0.00023484117442166993	0.00021679843140377935	1237559091562126e-28	171382838639063e-26	24487458025097047e-30	3590528271244454e-22	4703858482885288e-20	17575672727848914e-33	37041442588047486e-29	5430107650679184e-28	8477416919385377e-22	16614499564123925e-21	0.0004576810665297122	431342910139961e-19	6197140495527424e-31	22340503988731623e-28	28513129406068473e-29	23941210746469135e-21	0.002569422551683835	14879946853653808e-34	4908662698393145e-25	571680235460033e-20	8647039906833487e-27	5871435716618732e-26	2954837690885745e-24
0.9741419361317537	11552531822977829e-25	21773059118195951e-29	13565797144327212e-27	9084820841659612e-31	8113998481983142e-37	2383792592576765e-31	2025600018170998e-30	4354818353402508e-22	3240545195793245e-34	3926694738699309e-27	2041933956054562e-31	1304326596630695e-27	1017081787857063e-27	22737742767363257e-24	352804082929334e-32	20825527642082594e-24	8683704212305023e-22	43771931702877225e-25	9157170549796786e-25	15890972793570626e-30	5057531485581653e-27	11601588951947757e-29	11305937449457794e-31	0.015448087151889566	6098817368866131e-23	56799696009943004e-28	19694887426636423e-31	12392861464744693e-28	7887085246248257e-24	3320477813473127e-20	10163507492940247e-23	22804260258558657e-24	28252063766748197e-23	12398523746269755e-31	21843301455472177e-29	0.002062412000502447	8105770408030012e-24	5160148611677599e-29	0.008312520257536883	3573954150724639e-29	9395994693570229e-25	5806300032103517e-25	3110315531860475e-25	117765279232051e-25
0.9999542856643346	25840481597411005e-28	21108119780621507e-26	16713613518349355e-40	26191431775518335e-28	21667324971053596e-28	3083778840922428e-29	38899363960686826e-21	6792484336838157e-27	5010849834613789e-29	3185987540797407e-24	13247787466417627e-32	10659626983154326e-22	5259580968609621e-25	5188727752198881e-28	5059906529805968e-25	5805148661149904e-31	4432794693160061e-29	5693559721694992e-28	7862582564311679e-23	10282939444336946e-28	18124339417525233e-33	26961234073758364e-32	1179452344409138e-34	11003155371407299e-26	2806688445137415e-30	8014326316942742e-25	11095913740665406e-30	4272765247286151e-23	4780647927723973e-26	4845449160394204e-26	13792736610166176e-29	1393173290534101e-37	729824137200739e-30	13618689948649805e-28	44534496077224256e-22	7511423873190956e-31	67367214834487785e-31	5194617518739173e-27	7334991858412068e-30	14140555093867536e-27	11684041239238359e-22	3277832977898726e-25	10490342821582217e-39	10842665618122545e-32
0.9956853756409682	7226874915486388e-28	2896795233924647e-27	15406246460929326e-22	8434564923424666e-27	18336808908494663e-26	1469446418341797e-29	2920633890850573e-26	18447967082987807e-30	17487497423985495e-33	5371481739441157e-22	16891139194566933e-27	15406209209654373e-29	13391212847937422e-38	873563957034033e-32	29765867252009856e-28	0.001962897281815191	16844739275075648e-26	752974649978577e-26	3096244555425884e-27	14742977926725916e-33	9385540410583516e-23	43963426099684886e-26	11067631765345371e-33	2029510058808655e-33	14875826306641478e-28	8030997935190538e-35	1418213755566395e-30	10258459562139322e-28	4688030792568344e-31	38891067283361114e-26	16791045483811358e-32	47520810930754206e-33	5563189900128297e-26	5977168623801854e-29	2659786628083427e-24	42853922819627104e-33	17077771197784865e-29	5021764902455848e-29	4340356461752011e-32	834469508811606e-26	976688156372815e-31	8915960319136827e-22	0.00234865980813116	6596945575367885e-26
