11103824101490703e-26	11106107634287262e-26	11107215354895224e-26	11108966917943682e-26	1107385353594605e-25	11110140731426953e-26	11108606302850483e-26	11109703058455988e-26	11108540602771055e-26	11109565058031642e-26	0.9999999962293353	11109495991427178e-26	11108460891881125e-26	11109614416871342e-26	11109405020269371e-26	11109616879953083e-26	11049604946978279e-26	11089520230782848e-26	11109347044130556e-26	11108560565525556e-26	11108577602737101e-26	1101902870270696e-25	11108254381665441e-26	11107851080031253e-26	11106577453868912e-26	1110921870461576e-25	11102826453136072e-26	10879427517821492e-26	11108791969490026e-26	11107956141921807e-26	1095387006400787e-25	11089705695036527e-26	11098880456621899e-26	11107846591998235e-26	11107446280518283e-26
0.9999999962244244	11109812055654579e-26	11104431948766044e-26	11107141702416339e-26	11105041351885484e-26	11109752326263282e-26	11099384438849259e-26	11108643736549386e-26	11108762606592989e-26	11108641389458715e-26	11108945234794417e-26	11109843963149295e-26	11103726071453644e-26	11108260174284412e-26	11108421417489512e-26	11109328244898169e-26	11109139105391391e-26	11096786858755062e-26	11109014691055913e-26	11109594092407778e-26	11089319363424627e-26	11087235482919193e-26	11109313235058569e-26	11109339355163551e-26	1109738741406433e-25	11104940737771134e-26	11108149551860212e-26	11109378896105662e-26	11104043850765861e-26	11108343465217857e-26	11102858009070795e-26	11108855319225789e-26	11070394264299483e-26	11109758798136383e-26	11103531237530468e-26
1110644308791477e-25	11107455806956429e-26	11108028632932693e-26	11105590421097464e-26	11094965980823998e-26	11108064057549455e-26	11103269558369041e-26	0.24999991477245442	11101044487488749e-26	0.24999995433831954	11109042452663364e-26	0.25000007002040286	11103791444375872e-26	11104351647606089e-26	11106283690887819e-26	1110843008463587e-25	11103535967023158e-26	11107231876752798e-26	1110886386303689e-25	11105483819406689e-26	1110875370459661e-25	11107280395040376e-26	0.2500000574271071	11107704087361674e-26	11106948235067975e-26	11108602096189e-23	11108963680530326e-26	11101077447104557e-26	11103317569245107e-26	11108803364015476e-26	11088746966818444e-26	1110904733836417e-25	11103871287566931e-26	11108999105543125e-26	11007600248423032e-26
11108584505555675e-26	11109600246862727e-26	11101522485509928e-26	11106285445117434e-26	1110277603176519e-25	11109792972784857e-26	11092217049465142e-26	11109239076926539e-26	0.999999996225047	11109239760798903e-26	11107793163405655e-26	11109963683715598e-26	11101574224216048e-26	11107356459578759e-26	11107221175503582e-26	11109045645888375e-26	11108237888740824e-26	11090383930436833e-26	11107707885050103e-26	11109249083597237e-26	11085933016907813e-26	1108302698459835e-25	11109577368742651e-26	11108316540045102e-26	1109330254267096e-25	11102347102919649e-26	11109191463559344e-26	11108783514283908e-26	11101620632474695e-26	1110767177470054e-25	11098462825527456e-26	11108113128820944e-26	1106154489738953e-25	11108724841467932e-26	11100886451100915e-26
11108755099040038e-26	10979785516559852e-26	10640043228415865e-26	11107958916145786e-26	11060433352952396e-26	10619940494695099e-26	11106967448196144e-26	10618355072333457e-26	11109108627685362e-26	10622148052221498e-26	11103783729077731e-26	11103458192870617e-26	11106872119564585e-26	11109558786378067e-26	11108926351154278e-26	11102538356669643e-26	11109569516053873e-26	0.49999995557725824	11109734472099217e-26	11108297842781625e-26	10618977031429139e-26	11106631138328779e-26	11096930335024589e-26	11109670188730657e-26	11101533484636964e-26	11109159451557588e-26	11108066674327904e-26	11107375701153687e-26	10622934881803819e-26	10647611207627867e-26	11103228708130204e-26	11109776918229015e-26	0.5000000407927854	11109128201058347e-26	11108380460342149e-26
11109628166229661e-26	0.5000000701810791	11110122628806657e-26	11105981756554029e-26	11089319240024594e-26	11110073658946146e-26	11110080959862918e-26	1111041618987334e-25	11108073147875511e-26	11109011301380603e-26	11110264219008199e-26	11110287774793553e-26	0.499999926153531	11109905364493047e-26	11109672643466587e-26	11109456338402217e-26	11090969442330747e-26	11109128042528085e-26	11109898147122499e-26	11110279143293766e-26	11110398768831522e-26	1110996318463204e-25	11110048137268917e-26	11110198328202866e-26	11109753170457931e-26	11110213617114147e-26	11108617750894019e-26	11097994549890126e-26	1110993886448476e-25	11107715440131955e-26	11110013842012716e-26	11108857052095294e-26	11110107437835997e-26	11110422374737115e-26	11082179728372628e-26
11106983513745794e-26	11106519893339782e-26	11106386849562336e-26	1110645515622892e-25	1108722094753923e-25	0.49999996157798615	11105646249198737e-26	10632709293312499e-26	11105487968350121e-26	11012385431609617e-26	11110051899370568e-26	11107316892065779e-26	11086202736279353e-26	0.5000000347631562	11105468370625652e-26	11109337203614049e-26	11102034591626006e-26	11108897810342752e-26	11108187938645099e-26	1110507671534245e-25	11108621060102307e-26	11105988297671636e-26	11106154031404957e-26	11109281820430228e-26	1110671615636762e-25	1110862550616032e-25	11108566277987487e-26	1110531468055004e-25	11106522103146493e-26	11108930535143762e-26	11084652538692774e-26	1110883614635801e-25	11106313863734246e-26	11109653638736171e-26	11089191771861386e-26
11108301877080036e-26	10689587342364592e-26	11109273497747715e-26	11109525444259437e-26	1110679866384527e-25	1064091475618479e-25	11107580693384924e-26	11101570372689501e-26	11109372211988187e-26	11109034934666125e-26	11108922274385326e-26	1109987878492142e-25	11078076648247788e-26	0.999999996251139	11109332852968386e-26	11106445830479528e-26	1107717961309157e-25	11108891615331406e-26	11100974765890575e-26	11100210603603864e-26	11106709898968686e-26	10644497818936863e-26	11092434931155268e-26	1110901670904005e-25	11102481872161673e-26	11108314927923354e-26	11104756672214346e-26	10641374678125945e-26	11103886120750337e-26	10641242456797514e-26	10716801121272255e-26	1110737411329225e-25	11108343165357995e-26	1110971095453848e-25	11107238822664094e-26
0.9999999962247137	11109066948729804e-26	11109396346962848e-26	1110579198495078e-25	11081146640279901e-26	11109769074804019e-26	1110529103785952e-25	11108831693184697e-26	11109013248114918e-26	11109373164863562e-26	11109671426145374e-26	11109996255346681e-26	11079953507737077e-26	11109237805924375e-26	11108406361323291e-26	11109622492667647e-26	11095678203765256e-26	11108615436682806e-26	11108788837424497e-26	11100452255354896e-26	11110097254576642e-26	11109487167122772e-26	11109760139689514e-26	11109284007412151e-26	11107519495174703e-26	11107427283825164e-26	11107889143619539e-26	11094721995041085e-26	11106177774641085e-26	11107796067086209e-26	11078824123781526e-26	11108515862599562e-26	11099617062153214e-26	11109512663149089e-26	1107388054916977e-25
11108167668337998e-26	11109872412563943e-26	11109972227624898e-26	11106204644533461e-26	11081471821924063e-26	11109111550085973e-26	11109379670513904e-26	11109725609670133e-26	11108966486602371e-26	11106565946737115e-26	11108674161127904e-26	11109868204991752e-26	11108230627610248e-26	11105031604479516e-26	0.999999996224795	11109421282863435e-26	11033362092272118e-26	11109176231236458e-26	11107523557403093e-26	11109454769010793e-26	1110978204279652e-25	11109272969371138e-26	11108530210145098e-26	1110844722130161e-25	11108628687077937e-26	11107162080852507e-26	11106698549905865e-26	11083165354579686e-26	11109069044000172e-26	11099585462642471e-26	1110933024862586e-25	11105182927289058e-26	11107622566909542e-26	11109933441476698e-26	11077937556688667e-26
11106115667630089e-26	11108706939352038e-26	11092466163295343e-26	1110899368317462e-25	11095540630230702e-26	11109852605612592e-26	11107664515710534e-26	11091772344449043e-26	11107910801048858e-26	11106267264524273e-26	11109482557817941e-26	1110954988093817e-25	11093405992498873e-26	1110899528774351e-25	0.999999996224398	11109215169044295e-26	11108232361431467e-26	11109635635991506e-26	11110031074705108e-26	11107640290901842e-26	11108753797809471e-26	11107640306218805e-26	11099785095177529e-26	11109721616111539e-26	1110703861635689e-25	11095098308618005e-26	11107702695261298e-26	11106068342402634e-26	11107478711865901e-26	1110446855835313e-25	11091318845885685e-26	11109037226893788e-26	11107792337392037e-26	11109786699458436e-26	11087017056793414e-26
11106875332464764e-26	11109165632810199e-26	11094610877932915e-26	11102536209333834e-26	1109778310808915e-25	11109074040150631e-26	0.500000013949451	11106337015529437e-26	11108447155949442e-26	11108608959939351e-26	11109058850917536e-26	11109425029771247e-26	11097712294182431e-26	11104767393873727e-26	11104521875034802e-26	11109378283152401e-26	11109176627553217e-26	0.49999998238644594	11109193560133769e-26	11108294566362918e-26	11080278530445133e-26	11108138787335602e-26	11107386628277097e-26	11109067415534483e-26	11107954262117865e-26	11097499684738028e-26	11108051852268472e-26	11107584852798252e-26	11096353977177198e-26	11106092519428153e-26	11095766105249912e-26	11109256898585673e-26	11073958186604586e-26	1110930498351132e-25	11088638959703042e-26
11108264825547561e-26	1110849941107188e-25	11102523016131819e-26	11104806751459973e-26	11078142887815228e-26	11109786111702632e-26	11109351975823198e-26	11109650263496538e-26	1110866216188301e-25	1110960872176866e-25	11108367482951443e-26	11109678994635928e-26	11094105740687739e-26	0.9999999962248043	11108492964017422e-26	11107044032401694e-26	11108660136976514e-26	11106999813331613e-26	11109269809951875e-26	11108358161994918e-26	11104518387811015e-26	1108379753238007e-25	11109511898718395e-26	111080415047111e-24	11108931711049527e-26	11107856117308096e-26	11105623777924e-23	1108371447578283e-25	11100594961344731e-26	11095376952026657e-26	11083667503333423e-26	11103532430135449e-26	11099022672626694e-26	11104864169764073e-26	11110203200570872e-26
11091028815148776e-26	11105471482994627e-26	11106073728262981e-26	11093980304334171e-26	11089115194961804e-26	11106395557351963e-26	1110646125122917e-25	11094283149225904e-26	11089953552590694e-26	11099801489219694e-26	107983961644203e-24	11106798616739773e-26	11060081523131212e-26	0.9999999962295121	11108286736103466e-26	11107773672336132e-26	11092016357287267e-26	11040464929061047e-26	11108921916627882e-26	1110797281343844e-25	11095408495060083e-26	11100244483524744e-26	11095459626910432e-26	11108147514671696e-26	11106883709189035e-26	11108890537547198e-26	11108207315401314e-26	11108526314995884e-26	11105412169613343e-26	11109573704106917e-26	11106041191024915e-26	11085238286900786e-26	1110576513966985e-25	11105278428844057e-26	1108643098578589e-25
1110162621487531e-25	11106074554833491e-26	10664302519675919e-26	11101612846405684e-26	11103265306351016e-26	11106523557737536e-26	11098731621571392e-26	10630881687283831e-26	11101401723168105e-26	10636286164546972e-26	11040107609979739e-26	10644780202830415e-26	11078480731700366e-26	1110657820558919e-25	11108052391508951e-26	0.9999999962536334	11100417704351551e-26	11096516519414411e-26	11107874192212379e-26	11102066897819173e-26	10630956300666238e-26	1063868448577501e-25	11108583324873435e-26	11105765400181474e-26	11107430466875688e-26	11107266166943063e-26	11100653407504925e-26	11108472338234559e-26	11093078652618771e-26	11108990008148092e-26	11108281628580869e-26	11105023259920233e-26	11073614604509073e-26	11108762419715744e-26	11095500322074954e-26
11098125493664456e-26	11043510097101773e-26	11108901920852911e-26	11107291208028254e-26	11107838319312515e-26	11107393130094244e-26	11108584810411571e-26	10807102164664477e-26	1107679471066887e-25	11107342765342488e-26	11104197159454234e-26	11107528766489463e-26	11109127938456376e-26	11109681340945672e-26	11107287581634048e-26	11107835105925604e-26	11063334757862824e-26	1092401576189088e-25	1110890991054431e-25	11093710386958728e-26	11109263838458099e-26	1110446184755442e-25	0.9999999962324628	11108353582069712e-26	11102086790383389e-26	11106275664304513e-26	11109228828800263e-26	11108661999232609e-26	11108625029121792e-26	11108419426610041e-26	11095836606027797e-26	11103509273289693e-26	10897877253810978e-26	11110019054615856e-26	11072552822243798e-26
11088633711970666e-26	11108621418628247e-26	1061039655986457e-25	1109427679569609e-25	11095894631491436e-26	11109266849898006e-26	0.33333331588599235	11107708466936526e-26	1109573773689964e-25	10617773792467948e-26	10855904328605017e-26	10623854624016418e-26	11075217440227327e-26	11106684878669596e-26	11109291830149306e-26	11109426501797102e-26	1106748890994646e-25	11107245750507881e-26	11103740152325222e-26	11109731122454645e-26	11107874812007005e-26	11108497216118309e-26	11104281975834014e-26	1110638208974826e-25	11107647786443853e-26	11109865594576317e-26	11081720273952587e-26	11109653678779041e-26	11109216316946915e-26	1110975050658997e-25	0.3333333739734387	11097096269184353e-26	0.33333330660517446	11107853226547982e-26	1108271213867192e-25
1110785960095522e-25	11109972672263971e-26	11109284988024898e-26	11107554723638771e-26	1108377993468912e-25	11106484419905722e-26	11110019807635412e-26	11107668124597994e-26	11108057894228122e-26	11097220415543162e-26	11110022798865113e-26	11109494106039048e-26	11109524034198459e-26	11109784302944709e-26	11109173107955452e-26	11107945534593508e-26	0.9999999962238915	11107926415335928e-26	11109514504282127e-26	1110999807577411e-25	11108292606625624e-26	11107615457089954e-26	11108033757552384e-26	11109034717031362e-26	11109771500297123e-26	11109998067431042e-26	11105418852573416e-26	1110832655733598e-25	11107818974993526e-26	11093548037763003e-26	1110917927704034e-25	1110197287938898e-25	11109428489005478e-26	11110024097311768e-26	11081060750326455e-26
